match_card_id,team,match_date,core_GK,momentum_GK,starter_count_GK,available_count_GK,core_DF,momentum_DF,starter_count_DF,available_count_DF,core_MF,momentum_MF,starter_count_MF,available_count_MF,core_FW,momentum_FW,starter_count_FW,available_count_FW
26865,水戸ホーリーホック,,0.605,0.56,1,1,0.820583,0.759633,4,4,0.666627,0.571254,4,5,0.685069,0.575722,2,3
26866,ツエーゲン金沢,,0.5,0.5,1,1,0.716111,0.633079,4,6,0.589005,0.489565,4,2,0.63875,0.532167,2,1
26866,ヴァンフォーレ甲府,,0.4075,0.415,1,1,0.792716,0.734414,4,5,0.81838,0.769648,5,5,0.377604,0.274625,1,1
26867,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.768935,0.715037,4,4,0.831806,0.782778,4,5,0.607014,0.478028,2,2
26867,ベガルタ仙台,,0.5,0.45,1,1,0.689074,0.592648,4,5,0.695298,0.600024,4,5,0.675833,0.591,2,1
26868,モンテディオ山形,,0.5,0.5,1,1,0.718333,0.72,4,4,0.79294,0.732157,3,4,0.523229,0.381208,3,1
26868,大宮アルディージャ,,0.63,0.66,1,1,0.754306,0.70419,4,4,0.764144,0.687843,4,4,0.43816,0.287736,2,0
26869,FC町田ゼルビア,,0.67875,0.5575,1,1,0.598264,0.568361,3,3,0.804954,0.744185,4,5,0.7175,0.683333,3,3
26869,横浜FC,,0.5,0.5,1,1,0.757743,0.715569,3,3,0.62206,0.540565,5,3,0.534861,0.45775,2,3
26870,レノファ山口FC,,0.5,0.4275,1,1,0.768681,0.739278,3,3,0.513948,0.398651,4,2,0.742528,0.661322,3,4
26870,徳島ヴォルティス,,0.5,0.5,1,1,0.799611,0.761222,3,4,0.725139,0.645537,6,6,0.492361,0.409306,1,1
26871,V・ファーレン長崎,,0.48125,0.39,1,1,0.611019,0.51138,4,4,0.79162,0.717074,4,5,0.630521,0.513125,2,2
26871,栃木SC,,0.5,0.5,1,1,0.533083,0.502533,4,3,0.540394,0.422676,4,1,0.641611,0.534156,2,3
26872,ブラウブリッツ秋田,,0.5,0.5,1,1,0.825116,0.773287,4,5,0.751639,0.677811,4,3,0.618417,0.513167,2,3
26872,大分トリニータ,,0.0,0.0,1,0,0.762951,0.736486,3,3,0.714497,0.61066,6,6,0.552431,0.432194,1,2
26873,ロアッソ熊本,,0.5,0.5,1,1,0.743389,0.723644,3,3,0.587245,0.483546,3,2,0.684972,0.605411,4,3
26873,東京ヴェルディ,,0.5,0.5,1,1,0.794722,0.751178,4,4,0.635509,0.541019,3,3,0.704463,0.602348,3,4
26874,ザスパクサツ群馬,,0.5,0.5,1,1,0.877111,0.815422,4,4,0.626435,0.52025,3,3,0.76225,0.662833,3,4
26874,ファジアーノ岡山,,0.5,0.5,1,1,0.679833,0.657333,4,2,0.733426,0.660213,4,4,0.518889,0.380178,2,1
26875,V・ファーレン長崎,,0.4075,0.365,1,0,0.620648,0.557407,4,3,0.761964,0.683881,5,4,0.522546,0.409426,1,1
26875,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.763611,0.703833,4,4,0.859333,0.821267,4,5,0.485722,0.401911,2,2
26876,アルビレックス新潟,,0.5,0.5,1,1,0.7995,0.769,4,4,0.659444,0.552222,5,5,0.446736,0.383139,1,1
26876,大分トリニータ,,0.13,0.16,1,0,0.674514,0.60875,3,3,0.779983,0.71609,6,6,0.518472,0.384028,1,2
26877,FC琉球,,0.5,0.5,1,1,0.63088,0.508815,4,3,0.718373,0.623937,5,6,0.708287,0.625019,1,2
26877,ブラウブリッツ秋田,,0.58625,0.5,1,1,0.873694,0.831522,4,5,0.72831,0.642343,4,3,0.624667,0.503533,2,3
26878,ベガルタ仙台,,0.5,0.4,1,0,0.756766,0.712198,4,5,0.705611,0.574422,4,4,0.736389,0.674778,2,3
26878,水戸ホーリーホック,,0.5925,0.5,1,1,0.748611,0.672622,4,3,0.644167,0.549611,3,4,0.690111,0.574956,3,4
26879,いわてグルージャ盛岡,,0.50625,0.4125,1,1,0.769549,0.737181,3,3,0.764206,0.690175,4,5,0.56038,0.472048,3,3
26879,モンテディオ山形,,0.5,0.5,1,1,0.778611,0.774722,4,5,0.721424,0.660514,3,2,0.588241,0.456204,3,3
26880,ツエーゲン金沢,,0.5,0.5,1,1,0.833241,0.783926,4,6,0.709676,0.650907,4,3,0.717014,0.613778,2,3
26880,東京ヴェルディ,,0.5,0.5,1,1,0.726111,0.661667,4,4,0.679468,0.587602,3,4,0.789826,0.712819,3,4
26881,レノファ山口FC,,0.5,0.5,1,1,0.822778,0.789022,4,4,0.571736,0.478157,3,2,0.733639,0.653678,3,4
26881,横浜FC,,0.5,0.5,1,1,0.989815,0.984519,3,3,0.770972,0.703421,5,6,0.560332,0.439145,2,1
26882,ヴァンフォーレ甲府,,0.91375,0.9275,1,2,0.68881,0.604929,4,4,0.774194,0.723656,5,4,0.604826,0.464653,1,2
26882,徳島ヴォルティス,,0.5,0.5,1,1,0.880868,0.838153,3,4,0.745957,0.671062,6,7,0.443889,0.383222,1,1
26883,ザスパクサツ群馬,,0.5,0.5,1,1,0.847972,0.767711,4,4,0.667562,0.574698,3,3,0.604963,0.477181,3,2
26883,栃木SC,,0.5,0.5,1,1,0.759417,0.743633,4,4,0.707535,0.626444,4,5,0.596157,0.462315,2,1
26884,FC町田ゼルビア,,0.6725,0.5,1,1,0.63375,0.562189,3,3,0.830833,0.790667,4,5,0.626028,0.547744,3,3
26884,ファジアーノ岡山,,0.5,0.5,1,1,0.825995,0.799657,4,4,0.830918,0.781383,4,5,0.567326,0.473111,2,2
26885,ロアッソ熊本,,0.5,0.5,1,1,0.809861,0.765722,3,3,0.644702,0.569595,3,4,0.740222,0.646178,4,4
26885,大宮アルディージャ,,0.605,0.56,1,1,0.734861,0.6795,4,4,0.855903,0.802917,4,5,0.494028,0.412472,2,1
26886,いわてグルージャ盛岡,,0.58625,0.4275,1,1,0.561528,0.525589,3,3,0.74,0.645095,4,5,0.677095,0.541412,3,2
26886,水戸ホーリーホック,,0.58625,0.5,1,1,0.794361,0.744722,4,4,0.705397,0.62146,4,4,0.614583,0.472083,2,2
26887,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.756458,0.673917,4,4,0.866778,0.816356,4,5,0.563222,0.444178,2,2
26887,ツエーゲン金沢,,0.5,0.5,1,1,0.759144,0.685954,4,4,0.794722,0.726444,4,5,0.684896,0.572042,2,2
26888,ザスパクサツ群馬,,0.0,0.0,1,0,0.686481,0.625046,4,4,0.693866,0.618787,3,5,0.649787,0.525207,3,4
26888,東京ヴェルディ,,0.5,0.5,1,1,0.774226,0.739262,4,6,0.646481,0.563574,4,4,0.806806,0.742056,2,3
26889,FC町田ゼルビア,,0.58625,0.5,1,1,0.620722,0.542578,3,3,0.806759,0.757463,4,5,0.672778,0.588022,3,3
26889,レノファ山口FC,,0.5,0.45,1,1,0.843889,0.824111,4,4,0.584954,0.503315,3,3,0.738361,0.642722,3,4
26890,栃木SC,,0.5,0.5,1,1,0.7625,0.7501,4,4,0.70571,0.619012,4,5,0.605903,0.507139,2,1
26890,横浜FC,,0.5,0.5,1,1,0.952722,0.931911,3,5,0.608565,0.494421,4,2,0.740278,0.665822,3,4
26891,ヴァンフォーレ甲府,,0.78375,0.7175,1,1,0.674206,0.574722,5,4,0.758079,0.732824,3,4,0.405926,0.235981,2,0
26891,大宮アルディージャ,,0.5925,0.5,1,1,0.81175,0.782111,4,4,0.662341,0.567468,4,4,0.602778,0.507889,2,2
26892,FC琉球,,0.5,0.5,1,1,0.66125,0.638378,4,3,0.613036,0.52969,4,3,0.720972,0.628694,2,3
26892,アルビレックス新潟,,0.5,0.5,1,1,0.692824,0.6425,4,3,0.730357,0.635619,5,5,0.606667,0.473444,1,1
26893,ブラウブリッツ秋田,,0.58625,0.5,1,1,0.867972,0.853344,4,5,0.838218,0.782491,4,6,0.6185,0.4904,2,3
26893,徳島ヴォルティス,,0.5,0.5,1,1,0.731833,0.662867,3,4,0.745787,0.679204,6,8,0.537847,0.411028,1,1
26894,ファジアーノ岡山,,0.5,0.5,1,1,0.69088,0.63387,4,3,0.701157,0.617606,4,4,0.565637,0.469579,2,2
26894,モンテディオ山形,,0.5,0.5,1,1,0.781736,0.747639,4,4,0.733125,0.653583,3,6,0.687326,0.566653,3,3
26895,V・ファーレン長崎,,0.41375,0.3775,1,1,0.680741,0.620444,4,5,0.749643,0.661238,5,6,0.681852,0.60137,1,2
26895,ロアッソ熊本,,0.5,0.5,1,1,0.795868,0.75,3,3,0.537698,0.434119,3,2,0.621185,0.535259,4,3
26896,ベガルタ仙台,,0.5,0.355,1,1,0.738356,0.662435,4,5,0.777421,0.718317,5,6,0.757454,0.681019,1,2
26896,大分トリニータ,,0.235,0.27,1,0,0.765382,0.731347,3,3,0.639531,0.517437,6,6,0.477257,0.343215,1,1
26897,いわてグルージャ盛岡,,0.58625,0.5,1,1,0.584194,0.533856,3,3,0.746627,0.656921,4,6,0.587431,0.460361,3,2
26897,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.743426,0.665463,5,5,0.752037,0.655296,3,4,0.531713,0.404565,2,1
26898,モンテディオ山形,,0.5,0.5,1,1,0.780347,0.716528,4,4,0.773079,0.714046,3,5,0.668611,0.562389,3,3
26898,横浜FC,,0.5,0.5,1,1,0.933611,0.892639,3,4,0.680347,0.596361,4,4,0.598634,0.473546,3,2
26899,V・ファーレン長崎,,0.41375,0.3425,1,1,0.692037,0.616852,4,4,0.753651,0.677968,4,6,0.641574,0.551593,2,2
26899,水戸ホーリーホック,,0.58625,0.5,1,1,0.816861,0.772589,3,4,0.712284,0.628086,6,5,0.738889,0.640611,1,2
26900,FC琉球,,0.5,0.5,1,1,0.669167,0.648167,4,3,0.660139,0.560754,4,5,0.698889,0.607444,2,2
26900,ザスパクサツ群馬,,0.13,0.16,1,0,0.61816,0.562153,3,2,0.757421,0.676905,4,5,0.741472,0.646361,3,4
26901,大分トリニータ,,0.3275,0.355,1,1,0.774583,0.749583,3,3,0.677207,0.58892,6,6,0.579722,0.446778,1,1
26901,大宮アルディージャ,,0.58625,0.5,1,1,0.804194,0.788267,4,4,0.611925,0.476706,4,3,0.572986,0.471139,2,2
26902,ブラウブリッツ秋田,,0.5,0.5,1,1,0.864639,0.826011,4,5,0.744056,0.637911,4,4,0.508009,0.372407,2,2
26902,東京ヴェルディ,,0.5,0.5,1,1,0.676151,0.611063,4,5,0.646157,0.531093,4,4,0.630648,0.518185,2,2
26903,ツエーゲン金沢,,0.5,0.5,1,1,0.766944,0.712722,4,5,0.726921,0.653398,4,4,0.657882,0.540181,2,2
26903,レノファ山口FC,,0.5,0.4,1,0,0.763028,0.758056,4,3,0.655448,0.60421,3,4,0.607528,0.472922,3,3
26904,ファジアーノ岡山,,0.5,0.5,1,1,0.780472,0.763478,4,3,0.733016,0.650889,4,6,0.599931,0.492507,2,2
26904,徳島ヴォルティス,,0.5,0.5,1,1,0.83875,0.774333,3,3,0.817191,0.752272,6,9,0.63963,0.538704,1,2
26905,FC町田ゼルビア,,0.5,0.5,1,1,0.601706,0.553079,4,4,0.774606,0.695491,5,5,0.495,0.351556,1,1
26905,ロアッソ熊本,,0.5,0.5,1,1,0.719722,0.676844,3,3,0.698958,0.636083,3,3,0.610179,0.51875,4,3
26906,ベガルタ仙台,,0.5,0.4275,1,1,0.684259,0.605574,4,4,0.750208,0.678583,3,5,0.889583,0.851167,3,4
26906,栃木SC,,0.5,0.5,1,1,0.890917,0.860833,4,5,0.540278,0.403701,4,4,0.676296,0.615148,2,2
26907,アルビレックス新潟,,0.5,0.5,1,1,0.660833,0.621667,4,3,0.718299,0.623181,5,7,0.569861,0.435556,1,1
26907,ヴァンフォーレ甲府,,0.765,0.63,1,1,0.811361,0.710922,4,4,0.775278,0.719794,4,6,0.463958,0.352917,2,2
26908,V・ファーレン長崎,,0.5,0.4275,1,1,0.816875,0.769139,4,5,0.701366,0.598954,4,4,0.721875,0.623833,2,3
26908,ファジアーノ岡山,,0.5,0.5,1,1,0.873611,0.831022,4,4,0.705357,0.606905,4,5,0.665347,0.556778,2,2
26909,ベガルタ仙台,,0.5,0.5,1,1,0.684653,0.636139,4,4,0.681458,0.585083,3,3,0.884549,0.842097,3,3
26909,徳島ヴォルティス,,0.5,0.5,1,1,0.643333,0.562167,3,2,0.721375,0.634417,6,7,0.733472,0.618611,1,2
26910,ザスパクサツ群馬,,0.735,0.77,1,1,0.735194,0.693789,4,3,0.807778,0.735889,3,4,0.787583,0.70955,3,4
26910,ブラウブリッツ秋田,,0.5,0.5,1,1,0.828056,0.772778,4,4,0.794537,0.727852,4,5,0.60475,0.483367,2,2
26911,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.790718,0.747157,4,5,0.83875,0.746367,4,4,0.593889,0.468678,2,3
26911,モンテディオ山形,,0.5,0.5,1,1,0.894833,0.851667,4,5,0.763075,0.695722,3,6,0.638507,0.504264,3,4
26912,FC町田ゼルビア,,0.5,0.5,1,1,0.644563,0.631857,4,4,0.743278,0.681089,5,4,0.513009,0.357917,1,1
26912,東京ヴェルディ,,0.5,0.5,1,1,0.82669,0.801657,4,6,0.662454,0.558574,4,4,0.736493,0.670486,2,3
26913,ヴァンフォーレ甲府,,0.6725,0.5,1,1,0.732611,0.669222,3,3,0.760456,0.677437,5,6,0.504525,0.392523,2,2
26913,横浜FC,,0.5,0.5,1,1,0.856861,0.799922,3,5,0.690394,0.598787,4,4,0.618824,0.50447,3,2
26914,アルビレックス新潟,,0.5,0.5,1,1,0.836833,0.769667,4,4,0.673559,0.549826,5,6,0.624352,0.509926,1,2
26914,水戸ホーリーホック,,0.5,0.5,1,1,0.768083,0.719233,4,4,0.666409,0.573294,4,4,0.710486,0.611681,2,3
26915,ツエーゲン金沢,,0.0,0.0,1,0,0.75,0.709056,4,4,0.726551,0.62488,4,4,0.64625,0.522,2,2
26915,大分トリニータ,,0.91375,0.9275,1,2,0.811667,0.793244,4,4,0.678135,0.591413,4,5,0.56875,0.427667,2,1
26916,FC琉球,,0.5,0.5,1,1,0.857523,0.818713,4,5,0.723796,0.648356,4,4,0.722812,0.623292,2,3
26916,レノファ山口FC,,0.5,0.355,1,1,0.77425,0.744833,4,4,0.546528,0.487389,3,2,0.660278,0.525222,3,5
26917,大宮アルディージャ,,0.58625,0.5,1,1,0.793889,0.790711,4,4,0.621607,0.505321,4,3,0.611944,0.499556,2,3
26917,栃木SC,,0.5,0.5,1,1,0.793667,0.7916,4,4,0.629774,0.542299,4,4,0.693704,0.620741,2,2
26918,いわてグルージャ盛岡,,0.5,0.5,1,1,0.753171,0.730176,4,5,0.682976,0.574286,5,5,0.537639,0.426611,1,1
26918,ロアッソ熊本,,0.5,0.5,1,1,0.839375,0.77875,3,3,0.709676,0.667741,3,5,0.638194,0.534333,4,4
26919,ザスパクサツ群馬,,0.6975,0.645,1,2,0.7615,0.7486,4,4,0.819083,0.7459,3,4,0.717662,0.605491,3,4
26919,レノファ山口FC,,0.5,0.4275,1,1,0.793361,0.750056,4,4,0.589194,0.515256,3,2,0.668102,0.55637,3,4
26920,モンテディオ山形,,0.5,0.5,1,1,0.699,0.609,4,3,0.744325,0.644746,3,7,0.648924,0.548431,3,4
26920,東京ヴェルディ,,0.5,0.5,1,1,0.844806,0.806544,4,5,0.623433,0.506532,4,2,0.706146,0.631125,2,3
26921,V・ファーレン長崎,,0.5,0.4275,1,1,0.72375,0.6671,3,4,0.677024,0.60119,5,5,0.617639,0.482611,2,3
26921,横浜FC,,0.5,0.5,1,1,0.668222,0.615689,3,4,0.665992,0.554746,4,3,0.660486,0.568972,3,2
26922,FC町田ゼルビア,,0.5,0.5,1,1,0.473556,0.4636,3,2,0.986771,0.978542,4,4,0.534504,0.415651,3,2
26922,ブラウブリッツ秋田,,0.5,0.5,1,1,0.554815,0.476528,4,3,0.929896,0.894542,4,4,0.609421,0.484843,2,3
26923,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.758241,0.687981,4,5,0.755174,0.678847,3,2,0.669699,0.557676,3,4
26923,ロアッソ熊本,,0.5,0.5,1,1,0.83625,0.75,3,3,0.825255,0.760731,3,5,0.611852,0.514954,4,4
26924,アルビレックス新潟,,0.5,0.5,1,1,0.752361,0.686422,4,4,0.669552,0.575068,5,6,0.886319,0.832139,1,2
26924,大宮アルディージャ,,0.5,0.5,1,1,0.803889,0.790711,4,4,0.695394,0.603676,4,4,0.5695,0.423933,2,2
26925,ファジアーノ岡山,,0.5,0.5,1,1,0.848889,0.797389,4,5,0.762731,0.675019,4,5,0.594132,0.478514,2,1
26925,ベガルタ仙台,,0.5,0.5,1,1,0.689213,0.626537,4,4,0.685139,0.596811,3,3,0.685444,0.572956,3,3
26926,いわてグルージャ盛岡,,0.5,0.5,1,1,0.664375,0.66975,3,3,0.802691,0.740132,4,7,0.628299,0.533264,3,3
26926,ツエーゲン金沢,,0.63,0.66,1,1,0.760718,0.701028,4,4,0.81213,0.764315,4,5,0.630208,0.507917,2,2
26927,FC琉球,,0.5,0.5,1,1,0.667454,0.602472,4,3,0.682401,0.594516,4,5,0.719398,0.61713,2,2
26927,栃木SC,,0.5,0.5,1,1,0.913389,0.890378,4,5,0.514048,0.377952,4,2,0.625868,0.530069,2,2
26928,徳島ヴォルティス,,0.5,0.5,1,1,0.710278,0.627556,3,3,0.759774,0.686507,6,6,0.419954,0.30113,1,1
26928,水戸ホーリーホック,,0.5,0.5,1,1,0.752556,0.702244,4,3,0.67787,0.59928,4,5,0.615498,0.483801,2,3
26929,ヴァンフォーレ甲府,,0.58625,0.5,1,1,0.787407,0.735593,4,5,0.800509,0.748185,5,6,0.538924,0.428181,1,2
26929,大分トリニータ,,0.87,0.79,1,2,0.747222,0.745778,3,3,0.681049,0.606765,6,6,0.74963,0.66837,1,2
26930,アルビレックス新潟,,0.5,0.5,1,1,0.658778,0.6487,4,4,0.673299,0.567056,5,5,0.755324,0.673093,1,3
26930,モンテディオ山形,,0.5,0.5,1,1,0.739667,0.6912,4,3,0.709802,0.614984,3,4,0.697292,0.604417,3,4
26931,ザスパクサツ群馬,,0.67875,0.5575,1,1,0.826042,0.75875,3,3,0.780347,0.711278,5,6,0.706319,0.593472,2,3
26931,大宮アルディージャ,,0.5,0.5,1,1,0.723032,0.671657,4,4,0.800949,0.73812,4,5,0.629167,0.506333,2,2
26932,ヴァンフォーレ甲府,,0.5,0.5,1,1,0.809097,0.720472,4,5,0.808125,0.74775,4,5,0.607095,0.467079,2,3
26932,栃木SC,,0.0,0.0,1,0,0.474389,0.426778,4,2,0.569524,0.464476,3,3,0.540278,0.433389,3,2
26933,FC町田ゼルビア,,0.5,0.5,1,1,0.678833,0.644533,4,4,0.933866,0.922009,5,6,0.554556,0.405778,1,1
26933,徳島ヴォルティス,,0.5,0.5,1,1,0.802056,0.747844,3,4,0.712022,0.654932,6,6,0.77125,0.704,1,2
26934,FC琉球,,0.5,0.5,1,1,0.67588,0.624565,4,4,0.508869,0.441056,4,3,0.534028,0.379722,2,0
26934,横浜FC,,0.382917,0.4085,1,1,0.77925,0.719633,3,4,0.692222,0.604722,4,4,0.655167,0.567133,3,2
26935,V・ファーレン長崎,,0.5,0.45,1,1,0.819444,0.773944,4,5,0.620611,0.533111,4,3,0.737972,0.653678,2,3
26935,大分トリニータ,,0.765,0.63,1,1,0.75,0.725,3,3,0.687562,0.612457,6,7,0.690833,0.582667,1,2
26936,ブラウブリッツ秋田,,0.5,0.5,1,1,0.670238,0.621921,4,4,0.943403,0.919556,4,4,0.639417,0.490511,2,3
26936,ロアッソ熊本,,0.5,0.5,1,1,0.797083,0.75,3,3,0.661845,0.551437,3,5,0.585472,0.511456,4,3
26937,ベガルタ仙台,,0.5,0.5,1,1,0.630394,0.533639,4,3,0.809583,0.7305,3,4,0.619556,0.513178,3,2
26937,東京ヴェルディ,,0.5,0.5,1,1,0.823218,0.786657,4,6,0.644792,0.518306,4,3,0.669687,0.580625,2,3
26938,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.690861,0.615856,4,3,0.74869,0.655857,4,5,0.615451,0.485486,2,2
26938,水戸ホーリーホック,,0.5,0.5,1,1,0.852833,0.8064,4,4,0.672701,0.567142,5,6,0.527639,0.451611,1,1
26939,ツエーゲン金沢,,0.605,0.56,1,1,0.737639,0.6865,4,4,0.769745,0.700685,4,5,0.606667,0.465125,2,3
26939,ファジアーノ岡山,,0.5,0.5,1,1,0.827569,0.77175,4,4,0.739889,0.658311,3,4,0.764056,0.688644,3,4
26940,いわてグルージャ盛岡,,0.5,0.5,1,1,0.856667,0.813333,3,3,0.777857,0.704048,4,6,0.681528,0.580122,3,4
26940,レノファ山口FC,,0.0,0.0,1,0,0.946806,0.922011,4,5,0.639472,0.580144,3,3,0.625648,0.501296,3,3
26941,ザスパクサツ群馬,,0.6725,0.595,1,2,0.831597,0.753139,4,6,0.582667,0.468,3,2,0.738361,0.641722,3,3
26941,ロアッソ熊本,,0.5,0.5,1,1,0.793125,0.75,3,3,0.636181,0.554065,3,3,0.694491,0.655593,4,4
26942,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.723528,0.682656,5,3,0.690972,0.613849,3,4,0.622083,0.496569,2,2
26942,ブラウブリッツ秋田,,0.5,0.5,1,1,0.682917,0.6264,4,3,0.792454,0.724074,4,4,0.575417,0.447633,2,2
26943,アルビレックス新潟,,0.5,0.5,1,1,0.698333,0.6805,4,3,0.643889,0.548653,5,5,0.561944,0.418056,1,1
26943,ベガルタ仙台,,0.5,0.5,1,1,0.777986,0.708472,3,3,0.676806,0.565144,6,7,0.676319,0.584972,1,1
26944,V・ファーレン長崎,,0.5,0.4,1,0,0.785995,0.744602,4,5,0.751458,0.684139,4,5,0.749826,0.654236,2,3
26944,徳島ヴォルティス,,0.5,0.5,1,1,0.667167,0.568467,3,3,0.675941,0.604179,6,6,0.68375,0.576,1,1
26945,いわてグルージャ盛岡,,0.5,0.45,1,1,0.779806,0.733344,3,4,0.827731,0.776796,4,5,0.601944,0.451489,3,2
26945,東京ヴェルディ,,0.5,0.5,1,1,0.777245,0.736769,4,5,0.721042,0.630806,4,5,0.67316,0.586653,2,3
26946,レノファ山口FC,,0.63,0.66,1,1,0.898944,0.841556,4,5,0.896556,0.881244,3,5,0.630231,0.510907,3,3
26946,大宮アルディージャ,,0.5,0.5,1,1,0.685602,0.646204,4,4,0.521012,0.388833,4,3,0.721898,0.618463,2,2
26947,モンテディオ山形,,0.5,0.5,1,1,0.744583,0.730767,4,4,0.649087,0.534413,3,3,0.704722,0.619278,3,3
26947,水戸ホーリーホック,,0.5,0.5,1,1,0.798389,0.733111,4,5,0.72331,0.624676,4,5,0.667278,0.566222,2,4
26948,FC町田ゼルビア,,0.5,0.5,1,1,0.599236,0.548861,4,3,0.83544,0.788769,5,5,0.512708,0.330083,1,1
26948,栃木SC,,0.63,0.66,1,1,0.824833,0.825133,4,4,0.578086,0.497506,5,4,0.672361,0.551389,1,1
26949,大分トリニータ,,0.6725,0.5,1,1,0.646944,0.635,3,2,0.63858,0.556642,6,5,0.646111,0.522333,1,2
26949,横浜FC,,0.376944,0.346556,1,0,0.737167,0.690867,3,4,0.649375,0.537194,4,3,0.672028,0.578089,3,3
26950,ファジアーノ岡山,,0.5,0.5,1,1,0.850694,0.822656,4,4,0.721372,0.612993,4,5,0.643241,0.539481,2,2
26950,ヴァンフォーレ甲府,,0.5,0.5,1,1,0.591157,0.486759,4,3,0.778472,0.703444,4,5,0.49441,0.374632,2,2
26951,FC琉球,,0.5,0.5,1,1,0.768968,0.741127,4,5,0.79934,0.770181,4,4,0.607333,0.475067,2,2
26951,ツエーゲン金沢,,0.5925,0.5,1,1,0.631088,0.554398,4,3,0.621944,0.560667,4,3,0.603194,0.483639,2,2
26952,V・ファーレン長崎,,0.5,0.355,1,1,0.77294,0.699157,4,5,0.698306,0.612078,4,3,0.629167,0.4994,2,3
26952,レノファ山口FC,,0.605,0.56,1,1,0.887028,0.818722,4,4,0.644028,0.550911,3,3,0.626574,0.503981,3,3
26953,アルビレックス新潟,,0.5,0.5,1,1,0.727292,0.702528,4,5,0.663542,0.575542,5,5,0.545417,0.3845,1,1
26953,東京ヴェルディ,,0.5,0.5,1,1,0.79912,0.740852,4,5,0.686736,0.591528,4,5,0.684375,0.585083,2,2
26954,栃木SC,,0.605,0.56,1,1,0.925417,0.925417,4,4,0.641435,0.555833,5,6,0.719444,0.615111,1,2
26954,水戸ホーリーホック,,0.5,0.5,1,1,0.789083,0.716767,4,4,0.722837,0.649865,5,6,0.623715,0.502597,1,2
26955,ベガルタ仙台,,0.5,0.5,1,1,0.695417,0.645417,3,3,0.687639,0.588574,5,5,0.639398,0.533241,2,1
26955,ロアッソ熊本,,0.5,0.5,1,1,0.75,0.75,3,3,0.595179,0.493833,3,3,0.805944,0.772289,4,4
26956,FC琉球,,0.5,0.5,1,1,0.811944,0.778111,4,5,0.860639,0.825944,4,5,0.583778,0.448889,2,3
26956,ジェフユナイテッド千葉,,0.5,0.5,1,1,0.838056,0.812711,4,4,0.665,0.570706,4,4,0.623889,0.519861,2,2
26957,FC町田ゼルビア,,0.5,0.5,1,1,0.641825,0.584333,4,4,0.943694,0.934256,5,5,0.488056,0.328444,1,1
26957,ヴァンフォーレ甲府,,0.5,0.5,1,1,0.557894,0.518287,4,2,0.54037,0.459907,3,2,0.443021,0.305229,3,1
26958,ツエーゲン金沢,,0.58625,0.5,1,1,0.756111,0.705213,4,4,0.665417,0.598889,4,3,0.605972,0.489194,2,2
26958,横浜FC,,0.741667,0.733333,1,1,0.746167,0.687733,3,3,0.681667,0.605667,4,4,0.7005,0.619133,3,3
26959,ファジアーノ岡山,,0.5,0.5,1,1,0.814051,0.746935,4,4,0.724977,0.63062,4,5,0.711597,0.616944,2,3
26959,ブラウブリッツ秋田,,0.5,0.5,1,1,0.722593,0.711852,4,4,0.588028,0.424389,4,2,0.523139,0.405478,2,2
26960,モンテディオ山形,,0.5,0.5,1,1,0.786944,0.7686,4,4,0.604325,0.498175,3,3,0.722708,0.636333,3,3
26960,大分トリニータ,,0.58625,0.5,1,1,0.706319,0.685889,3,3,0.716764,0.624561,6,7,0.438125,0.256917,1,0
26961,いわてグルージャ盛岡,,0.5,0.4,1,0,0.853333,0.806667,3,3,0.822123,0.776294,4,5,0.615806,0.500611,3,2
26961,ザスパクサツ群馬,,0.58625,0.4725,1,1,0.786991,0.712426,4,5,0.725917,0.668633,4,3,0.716833,0.617267,2,3
26962,大宮アルディージャ,,0.5,0.5,1,1,0.705972,0.670704,4,4,0.661726,0.589508,4,4,0.720694,0.617278,2,2
26962,徳島ヴォルティス,,0.5,0.5,1,1,0.685278,0.613489,3,3,0.636451,0.561593,6,5,0.597917,0.452333,1,1
26963,ブラウブリッツ秋田,,0.5,0.5,1,1,0.678111,0.653422,4,4,0.724528,0.656189,4,3,0.519167,0.420074,2,2
26963,ベガルタ仙台,,0.5,0.5,1,1,0.742778,0.690889,3,3,0.69842,0.619382,5,6,0.577708,0.467333,2,1
26964,モンテディオ山形,,0.5,0.5,1,1,0.801028,0.779922,4,4,0.619537,0.515796,3,3,0.678639,0.564478,3,3
26964,徳島ヴォルティス,,0.5,0.5,1,1,0.7395,0.699667,3,3,0.717948,0.668228,6,6,0.622708,0.551917,1,1
26965,ザスパクサツ群馬,,0.5,0.355,1,1,0.745,0.712889,4,4,0.770417,0.681819,3,3,0.666111,0.564722,3,4
26965,水戸ホーリーホック,,0.5,0.5,1,1,0.821968,0.776435,4,5,0.63375,0.528167,5,3,0.473843,0.335019,1,1
26966,V・ファーレン長崎,,0.1725,0.0,1,0,0.73598,0.666608,4,4,0.635509,0.566019,4,3,0.514132,0.375597,2,2
