match_card_id,match_date,kickoff_time,stadium,attendance,weather,temperature_c,humidity_pct,home_team,away_team,home_score,away_score,home_first_half_score,away_first_half_score,home_second_half_score,away_second_half_score,home_coach,away_coach,regulation_minutes,source_html
32262,2025/04/25,19:03,味の素スタジアム,11334,曇,19.7,82.0,東京ヴェルディ,セレッソ大阪,1,0,1,0,0,0,城福 浩,アーサー パパス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32262.html
32263,2025/04/25,19:03,町田GIONスタジアム,7683,曇,18.9,87.0,FC町田ゼルビア,湘南ベルマーレ,0,1,0,0,0,1,黒田 剛,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32263.html
32264,2025/04/25,19:03,サンガスタジアム by KYOCERA,10671,曇,14.3,40.0,京都サンガF.C.,横浜FC,2,1,1,0,1,1,曺 貴裁,四方田 修平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32264.html
32265,2025/04/25,19:03,ベスト電器スタジアム,6157,晴,16.5,44.0,アビスパ福岡,ファジアーノ岡山,1,1,1,0,0,1,金 明輝,木山 隆之,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32265.html
32266,2025/04/25,19:33,埼玉スタジアム2002,28555,雨のち曇,18.4,90.0,浦和レッズ,サンフレッチェ広島,1,0,0,0,1,0,マチェイ スコルジャ,,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32266.html
32267,2025/04/25,19:33,国立競技場,44519,曇,21.5,41.0,FC東京,ガンバ大阪,3,0,0,0,3,0,松橋 力蔵,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32267.html
32268,2025/04/26,14:03,三協フロンテア柏スタジアム,13030,曇のち雨,17.2,39.0,柏レイソル,アルビレックス新潟,1,1,1,1,0,0,リカルド ロドリゲス,樹森 大介,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32268.html
32269,2025/04/16,19:03,日産スタジアム,16785,晴,17.1,20.0,横浜F・マリノス,清水エスパルス,2,3,1,0,1,3,スティーブ ホーランド,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32269.html
32270,2025/04/16,19:03,ノエビアスタジアム神戸,11019,晴,14.2,47.0,ヴィッセル神戸,川崎フロンターレ,2,1,2,1,0,0,吉田 孝行,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32270.html
32271,2025/04/29,13:09,味の素スタジアム,33769,晴,22.7,20.0,FC東京,清水エスパルス,0,2,0,1,0,1,松橋 力蔵,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32271.html
32272,2025/04/29,14:03,ニッパツ三ツ沢球技場,13252,晴,22.7,24.0,横浜FC,鹿島アントラーズ,0,3,0,0,0,3,四方田 修平,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32272.html
32273,2025/04/29,14:03,豊田スタジアム,34151,晴,18.1,34.0,名古屋グランパス,柏レイソル,1,2,1,1,0,1,長谷川 健太,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32273.html
32274,2025/04/29,14:03,JFE晴れの国スタジアム,14285,晴,20.3,33.0,ファジアーノ岡山,東京ヴェルディ,0,1,0,0,0,1,木山 隆之,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32274.html
32275,2025/04/29,14:03,エディオンピースウイング広島,25246,晴,20.1,27.0,サンフレッチェ広島,アルビレックス新潟,0,1,0,0,0,1,,樹森 大介,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32275.html
32276,2025/04/29,15:03,レモンガススタジアム平塚,11644,晴,22.8,38.0,湘南ベルマーレ,アビスパ福岡,0,0,0,0,0,0,山口 智,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32276.html
32277,2025/04/29,15:03,パナソニック スタジアム 吹田,30620,晴,19.1,30.0,ガンバ大阪,京都サンガF.C.,2,1,2,1,0,0,ダニエル ポヤトス,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32277.html
32278,2025/04/29,15:03,ヨドコウ桜スタジアム,18030,晴,21.1,29.0,セレッソ大阪,FC町田ゼルビア,1,2,0,0,1,2,アーサー パパス,黒田 剛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32278.html
32279,2025/05/21,19:03,Uvanceとどろきスタジアム by Fujitsu,20302,曇,25.4,58.0,川崎フロンターレ,浦和レッズ,2,2,1,1,1,1,長谷部 茂利,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32279.html
32280,2025/05/21,19:03,日産スタジアム,15373,晴,24.7,58.0,横浜F・マリノス,ヴィッセル神戸,1,2,1,1,0,1,パトリック キスノーボ,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32280.html
32281,2025/05/03,13:03,エディオンピースウイング広島,25631,晴,23.2,20.0,サンフレッチェ広島,アビスパ福岡,2,1,0,0,2,1,ミヒャエル スキッベ,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32281.html
32282,2025/05/03,14:03,デンカビッグスワンスタジアム,30272,晴のち曇,18.4,57.0,アルビレックス新潟,FC東京,2,3,0,1,2,2,樹森 大介,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32282.html
32283,2025/05/03,14:03,国立競技場,52847,晴,22.8,20.0,清水エスパルス,名古屋グランパス,0,3,0,1,0,2,秋葉 忠宏,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32283.html
32284,2025/05/03,15:03,県立カシマサッカースタジアム,33762,晴,18.2,73.0,鹿島アントラーズ,FC町田ゼルビア,1,0,1,0,0,0,鬼木 達,黒田 剛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32284.html
32285,2025/05/03,15:03,埼玉スタジアム2002,52429,晴,22.8,32.0,浦和レッズ,東京ヴェルディ,2,0,2,0,0,0,マチェイ スコルジャ,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32285.html
32286,2025/05/03,15:03,パナソニック スタジアム 吹田,29937,晴,22.2,29.0,ガンバ大阪,湘南ベルマーレ,4,0,4,0,0,0,ダニエル ポヤトス,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32286.html
32287,2025/05/03,19:03,サンガスタジアム by KYOCERA,18452,曇,19.0,58.0,京都サンガF.C.,セレッソ大阪,2,3,2,2,0,1,曺 貴裁,アーサー パパス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32287.html
32288,2025/05/14,19:03,Uvanceとどろきスタジアム by Fujitsu,20175,晴,21.5,57.0,川崎フロンターレ,横浜FC,2,1,1,1,1,0,長谷部 茂利,四方田 修平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32288.html
32289,2025/05/14,19:03,日産スタジアム,14513,晴,20.6,60.0,横浜F・マリノス,柏レイソル,0,2,0,0,0,2,パトリック キスノーボ,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32289.html
32290,2025/05/03,15:03,ノエビアスタジアム神戸,25596,晴,20.1,29.0,ヴィッセル神戸,ファジアーノ岡山,2,0,0,0,2,0,吉田 孝行,木山 隆之,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32290.html
32291,2025/05/06,14:03,埼玉スタジアム2002,41770,雨,14.1,90.0,浦和レッズ,ガンバ大阪,0,1,0,0,0,1,マチェイ スコルジャ,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32291.html
32292,2025/05/06,15:03,豊田スタジアム,24867,曇,16.8,90.0,名古屋グランパス,ファジアーノ岡山,0,0,0,0,0,0,長谷川 健太,木山 隆之,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32292.html
32293,2025/05/06,14:03,ベスト電器スタジアム,14039,曇,18.7,70.0,アビスパ福岡,鹿島アントラーズ,0,1,0,1,0,0,金 明輝,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32293.html
32294,2025/05/06,16:03,三協フロンテア柏スタジアム,11747,雨のち曇,15.7,90.0,柏レイソル,清水エスパルス,1,0,0,0,1,0,リカルド ロドリゲス,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32294.html
32295,2025/05/06,16:03,味の素スタジアム,14258,雨のち曇,17.3,90.0,東京ヴェルディ,横浜FC,2,0,1,0,1,0,城福 浩,四方田 修平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32295.html
32296,2025/05/07,19:03,町田GIONスタジアム,7183,曇,17.5,44.0,FC町田ゼルビア,京都サンガF.C.,1,2,1,0,0,2,黒田 剛,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32296.html
32297,2025/05/07,19:03,レモンガススタジアム平塚,8871,曇,18.9,39.0,湘南ベルマーレ,サンフレッチェ広島,0,1,0,1,0,0,山口 智,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32297.html
32298,2025/06/25,19:03,Uvanceとどろきスタジアム by Fujitsu,20905,晴,28.1,82.0,川崎フロンターレ,アルビレックス新潟,3,1,2,0,1,1,長谷部 茂利,入江 徹,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32298.html
32299,2025/05/06,14:03,ノエビアスタジアム神戸,24891,屋内,20.4,57.0,ヴィッセル神戸,セレッソ大阪,1,3,1,1,0,2,吉田 孝行,アーサー パパス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32299.html
32300,2025/06/25,19:33,日産スタジアム,19244,曇,27.2,66.0,横浜F・マリノス,FC東京,0,3,0,0,0,3,大島 秀夫,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32300.html
32301,2025/05/10,14:03,ニッパツ三ツ沢球技場,8311,曇,21.8,77.0,横浜FC,アビスパ福岡,1,0,0,0,1,0,四方田 修平,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32301.html
32302,2025/05/10,15:03,味の素スタジアム,24837,曇のち晴,21.3,52.0,FC東京,ヴィッセル神戸,1,0,0,0,1,0,松橋 力蔵,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32302.html
32303,2025/05/10,16:03,三協フロンテア柏スタジアム,12414,曇のち晴,21.1,76.0,柏レイソル,ファジアーノ岡山,2,0,0,0,2,0,リカルド ロドリゲス,木山 隆之,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32303.html
32304,2025/05/11,13:10,国立競技場,59574,晴,25.9,45.0,鹿島アントラーズ,川崎フロンターレ,2,1,1,1,1,0,鬼木 達,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32304.html
32305,2025/05/11,13:08,IAIスタジアム日本平,16741,晴,26.7,23.0,清水エスパルス,FC町田ゼルビア,2,2,0,1,2,1,秋葉 忠宏,黒田 剛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32305.html
32306,2025/05/11,14:03,サンガスタジアム by KYOCERA,16994,曇,21.5,51.0,京都サンガF.C.,名古屋グランパス,1,1,0,0,1,1,曺 貴裁,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32306.html
32307,2025/05/11,14:08,デンカビッグスワンスタジアム,27412,晴,18.3,68.0,アルビレックス新潟,浦和レッズ,1,1,0,0,1,1,樹森 大介,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32307.html
32308,2025/05/11,15:03,味の素スタジアム,14801,晴のち曇,25.9,40.0,東京ヴェルディ,湘南ベルマーレ,0,2,0,0,0,2,城福 浩,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32308.html
32309,2025/05/11,15:03,パナソニック スタジアム 吹田,30633,曇,22.3,45.0,ガンバ大阪,サンフレッチェ広島,0,1,0,1,0,0,ダニエル ポヤトス,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32309.html
32310,2025/05/11,15:03,ヨドコウ桜スタジアム,18797,曇,23.6,39.0,セレッソ大阪,横浜F・マリノス,1,0,1,0,0,0,アーサー パパス,パトリック キスノーボ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32310.html
32311,2025/05/17,14:04,町田GIONスタジアム,8741,雨時々晴,22.4,90.0,FC町田ゼルビア,柏レイソル,3,0,3,0,0,0,黒田 剛,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32311.html
32312,2025/05/17,14:03,日産スタジアム,20786,雨,23.1,90.0,横浜F・マリノス,京都サンガF.C.,0,3,0,1,0,2,パトリック キスノーボ,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32312.html
32313,2025/05/17,14:03,ノエビアスタジアム神戸,23275,曇,25.5,60.0,ヴィッセル神戸,ガンバ大阪,3,2,0,0,3,2,吉田 孝行,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32313.html
32314,2025/05/17,14:03,エディオンピースウイング広島,24837,曇,28.6,64.0,サンフレッチェ広島,東京ヴェルディ,2,1,0,0,2,1,ミヒャエル スキッベ,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32314.html
32315,2025/05/17,14:35,ベスト電器スタジアム,7370,曇のち晴,24.9,71.0,アビスパ福岡,名古屋グランパス,1,1,0,0,1,1,金 明輝,長谷川 健太,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32315.html
32316,2025/05/17,15:04,県立カシマサッカースタジアム,20864,曇,21.7,90.0,鹿島アントラーズ,清水エスパルス,1,0,1,0,0,0,鬼木 達,秋葉 忠宏,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32316.html
32317,2025/05/17,15:03,レモンガススタジアム平塚,8476,雨,22.3,90.0,湘南ベルマーレ,横浜FC,0,1,0,1,0,0,山口 智,四方田 修平,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32317.html
32318,2025/05/17,16:03,埼玉スタジアム2002,36002,曇のち雨,21.9,90.0,浦和レッズ,FC東京,3,2,1,1,2,1,マチェイ スコルジャ,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32318.html
32319,2025/05/18,15:03,Uvanceとどろきスタジアム by Fujitsu,22070,曇,26.3,51.0,川崎フロンターレ,セレッソ大阪,2,0,0,0,2,0,長谷部 茂利,アーサー パパス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32319.html
32320,2025/05/18,15:04,JFE晴れの国スタジアム,14666,曇,25.7,53.0,ファジアーノ岡山,アルビレックス新潟,2,1,1,1,1,0,木山 隆之,樹森 大介,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32320.html
32321,2025/05/24,15:03,ヨドコウ桜スタジアム,14693,雨時々曇,21.0,73.0,セレッソ大阪,アビスパ福岡,2,0,0,0,2,0,アーサー パパス,金 明輝,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32321.html
32322,2025/05/24,17:33,豊田スタジアム,31001,雨のち曇,18.6,90.0,名古屋グランパス,浦和レッズ,2,1,0,0,2,1,長谷川 健太,マチェイ スコルジャ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32322.html
32323,2025/05/25,13:03,JFE晴れの国スタジアム,14022,曇,23.9,44.0,ファジアーノ岡山,FC町田ゼルビア,2,2,1,0,1,2,木山 隆之,黒田 剛,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32323.html
32324,2025/05/25,14:03,日産スタジアム,32443,曇,25.6,54.0,横浜F・マリノス,鹿島アントラーズ,3,1,3,1,0,0,パトリック キスノーボ,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32324.html
32325,2025/05/25,14:03,ニッパツ三ツ沢球技場,8779,曇,24.9,64.0,横浜FC,柏レイソル,1,1,1,1,0,0,四方田 修平,リカルド ロドリゲス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32325.html
32326,2025/05/25,14:03,デンカビッグスワンスタジアム,18426,曇時々雨,17.6,90.0,アルビレックス新潟,湘南ベルマーレ,2,1,1,1,1,0,樹森 大介,山口 智,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32326.html
32327,2025/05/25,14:03,IAIスタジアム日本平,17528,晴,28.3,35.0,清水エスパルス,ヴィッセル神戸,3,2,2,0,1,2,秋葉 忠宏,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32327.html
32328,2025/05/25,15:04,国立競技場,46206,曇,21.3,46.0,FC東京,サンフレッチェ広島,0,3,0,0,0,3,松橋 力蔵,ミヒャエル スキッベ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32328.html
32329,2025/05/25,15:03,味の素スタジアム,13252,曇,21.1,72.0,東京ヴェルディ,京都サンガF.C.,1,0,0,0,1,0,城福 浩,曺 貴裁,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32329.html
32330,2025/05/25,16:03,Uvanceとどろきスタジアム by Fujitsu,21440,曇,22.1,55.0,川崎フロンターレ,ガンバ大阪,2,2,1,0,1,2,長谷部 茂利,ダニエル ポヤトス,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32330.html
32331,2025/05/31,14:03,町田GIONスタジアム,10289,雨,16.7,90.0,FC町田ゼルビア,横浜F・マリノス,0,3,0,2,0,1,黒田 剛,パトリック キスノーボ,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32331.html
32332,2025/05/31,14:03,豊田スタジアム,23541,曇,24.0,58.0,名古屋グランパス,アルビレックス新潟,3,0,0,0,3,0,長谷川 健太,樹森 大介,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32332.html
32333,2025/05/31,14:04,ベスト電器スタジアム,7409,晴,23.7,39.0,アビスパ福岡,東京ヴェルディ,0,0,0,0,0,0,金 明輝,城福 浩,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32333.html
32334,2025/05/31,16:03,三協フロンテア柏スタジアム,12989,曇一時雨,16.3,70.0,柏レイソル,ヴィッセル神戸,1,3,1,2,0,1,リカルド ロドリゲス,吉田 孝行,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32334.html
32335,2025/05/31,17:33,エディオンピースウイング広島,25909,晴,22.0,26.0,サンフレッチェ広島,川崎フロンターレ,1,2,0,0,1,2,ミヒャエル スキッベ,長谷部 茂利,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32335.html
32336,2025/05/31,18:03,パナソニック スタジアム 吹田,32013,曇,21.3,47.0,ガンバ大阪,鹿島アントラーズ,0,1,0,1,0,0,ダニエル ポヤトス,鬼木 達,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32336.html
32337,2025/05/31,19:03,サンガスタジアム by KYOCERA,16302,曇,18.9,67.0,京都サンガF.C.,FC東京,3,0,1,0,2,0,曺 貴裁,松橋 力蔵,90,C:\Users\81805\toto-edge-git\ml\player_engine\data\raw\matches\html\match_32337.html
