round_no,match_no,home_team,away_team,kickoff_at,venue,toto_result,product_type,competition
1556,4,藤枝,山口,2025-08-02,藤枝サ,0,mini_toto,J.League
1556,5,大分,今治,2025-08-02,クラド,2,mini_toto,J.League
1556,6,札幌,鳥栖,2025-08-02,プレド,1,mini_toto,J.League
1556,7,富山,大宮,2025-08-02,富山,2,mini_toto,J.League
1556,8,千葉,いわき,2025-08-02,フクアリ,0,mini_toto,J.League
1556,9,藤枝,山口,2025-08-02,藤枝サ,0,mini_toto,J.League
1556,10,大分,今治,2025-08-02,クラド,2,mini_toto,J.League
1556,11,高知,福島,2025-07-26,春野陸,1,mini_toto,J.League
1556,12,八戸,鳥取,2025-07-26,プラスタ,1,mini_toto,J.League
1556,13,相模原,宮崎,2025-07-26,ギオンス,1,mini_toto,J.League
1557,1,広島,清水,2025-08-06,Eピース,1,mini_toto,J.League
1557,2,町田,京都,2025-08-06,Gスタ,1,mini_toto,J.League
1557,3,FC東京,C大阪,2025-08-06,ヨドコウ,1,mini_toto,J.League
1557,4,鹿島,福岡,2025-08-06,メルスタ,0,mini_toto,J.League
1557,5,山形,浦和,2025-08-06,NDスタ,2,mini_toto,J.League
1558,1,東京V,横浜FM,2025-08-09,味スタ,1,mini_toto,J.League
1558,2,広島,清水,2025-08-10,Eピース,0,mini_toto,J.League
1558,3,FC東京,鹿島,2025-08-10,味スタ,2,mini_toto,J.League
1558,4,町田,神戸,2025-08-10,Gスタ,1,mini_toto,J.League
1558,5,山形,水戸,2025-08-10,NDスタ,2,mini_toto,J.League
1558,6,東京V,横浜FM,2025-08-09,味スタ,1,mini_toto,J.League
1558,7,広島,清水,2025-08-10,Eピース,0,mini_toto,J.League
1558,8,FC東京,鹿島,2025-08-10,味スタ,2,mini_toto,J.League
1558,9,町田,神戸,2025-08-10,Gスタ,1,mini_toto,J.League
1558,10,山形,水戸,2025-08-10,NDスタ,2,mini_toto,J.League
1558,11,今治,熊本,2025-08-09,アシさと,1,mini_toto,J.League
1558,12,仙台,徳島,2025-08-10,ユアスタ,2,mini_toto,J.League
1558,13,愛媛,鳥栖,2025-08-10,ニンスタ,2,mini_toto,J.League
1560,1,清水,横浜FM,2025-08-16,アイスタ,2,mini_toto,J.League
1560,2,浦和,名古屋,2025-08-16,埼玉,1,mini_toto,J.League
1560,3,神戸,横浜FC,2025-08-16,ノエスタ,2,mini_toto,J.League
1560,4,岡山,柏,2025-08-17,JFEス,1,mini_toto,J.League
1560,5,愛媛,大宮,2025-08-17,ニンスタ,2,mini_toto,J.League
1560,6,町田,C大阪,2025-08-16,Gスタ,1,mini_toto,J.League
1560,7,清水,横浜FM,2025-08-16,アイスタ,2,mini_toto,J.League
1560,8,浦和,名古屋,2025-08-16,埼玉,1,mini_toto,J.League
1560,9,神戸,横浜FC,2025-08-16,ノエスタ,2,mini_toto,J.League
1560,10,岡山,柏,2025-08-17,JFEス,1,mini_toto,J.League
1560,11,愛媛,大宮,2025-08-17,ニンスタ,2,mini_toto,J.League
1560,12,山形,いわき,2025-08-16,NDスタ,1,mini_toto,J.League
1560,13,山口,仙台,2025-08-16,みらスタ,0,mini_toto,J.League
1562,1,東京V,広島,2025-08-23,味スタ,2,mini_toto,J.League
1562,2,新潟,鹿島,2025-08-23,デンカS,2,mini_toto,J.League
1562,3,G大阪,横浜FC,2025-08-23,パナスタ,1,mini_toto,J.League
1562,4,FC東京,京都,2025-08-24,味スタ,2,mini_toto,J.League
1562,5,仙台,千葉,2025-08-24,ユアスタ,1,mini_toto,J.League
1562,6,東京V,広島,2025-08-23,味スタ,2,mini_toto,J.League
1562,7,新潟,鹿島,2025-08-23,デンカS,2,mini_toto,J.League
1562,8,G大阪,横浜FC,2025-08-23,パナスタ,1,mini_toto,J.League
1562,9,FC東京,京都,2025-08-24,味スタ,2,mini_toto,J.League
1562,10,仙台,千葉,2025-08-24,ユアスタ,1,mini_toto,J.League
1562,11,徳島,山形,2025-08-23,鳴門大塚,1,mini_toto,J.League
1562,12,秋田,今治,2025-08-23,ソユスタ,2,mini_toto,J.League
1562,13,甲府,札幌,2025-08-23,JITス,2,mini_toto,J.League
1564,1,京都,岡山,2025-08-30,サンガS,1,mini_toto,J.League
1564,2,神戸,横浜FM,2025-08-30,ノエスタ,1,mini_toto,J.League
1564,3,清水,鹿島,2025-08-31,アイスタ,0,mini_toto,J.League
1564,4,柏,福岡,2025-08-31,三協F柏,1,mini_toto,J.League
1564,5,湘南,G大阪,2025-08-31,レモンS,2,mini_toto,J.League
1564,6,京都,岡山,2025-08-30,サンガS,1,mini_toto,J.League
1564,7,神戸,横浜FM,2025-08-30,ノエスタ,1,mini_toto,J.League
1564,8,清水,鹿島,2025-08-31,アイスタ,0,mini_toto,J.League
1564,9,柏,福岡,2025-08-31,三協F柏,1,mini_toto,J.League
1564,10,湘南,G大阪,2025-08-31,レモンS,2,mini_toto,J.League
1564,11,徳島,秋田,2025-08-30,鳴門大塚,0,mini_toto,J.League
1564,12,山形,鳥栖,2025-08-30,NDスタ,1,mini_toto,J.League
1564,13,富山,熊本,2025-08-30,富山,2,mini_toto,J.League
1566,1,栃木C,松本,2025-09-06,CFS,1,mini_toto,J.League
1566,2,奈良,讃岐,2025-09-06,ロートF,1,mini_toto,J.League
1566,3,八戸,沼津,2025-09-06,プラスタ,1,mini_toto,J.League
1566,4,鳥取,福島,2025-09-06,Axis,2,mini_toto,J.League
1566,5,相模原,長野,2025-09-06,ギオンス,1,mini_toto,J.League
1566,6,栃木C,松本,2025-09-06,CFS,1,mini_toto,J.League
1566,7,奈良,讃岐,2025-09-06,ロートF,1,mini_toto,J.League
1566,8,八戸,沼津,2025-09-06,プラスタ,1,mini_toto,J.League
1566,9,鳥取,福島,2025-09-06,Axis,2,mini_toto,J.League
1566,10,相模原,長野,2025-09-06,ギオンス,1,mini_toto,J.League
1566,11,鹿児島,高知,2025-09-06,白波スタ,1,mini_toto,J.League
1566,12,琉球,群馬,2025-09-06,沖縄県陸,1,mini_toto,J.League
1566,13,北九州,岐阜,2025-09-06,ミクスタ,2,mini_toto,J.League
1567,1,エクアドル,アルゼンチ,2025-09-10,グアヤキル,1,mini_toto,Other
1567,2,ペルー,パラグア,2025-09-10,リマ,2,mini_toto,Other
1567,3,ボリビア,ブラジル,2025-09-10,エルアルト,1,mini_toto,Other
1567,4,チリ,ウルグアイ,2025-09-10,サンティア,0,mini_toto,Other
1567,5,ベネズエ,コロンビア,2025-09-10,マトゥリン,2,mini_toto,Other
1567,6,エクアドル,アルゼンチ,2025-09-10,グアヤキル,1,mini_toto,Other
1567,7,ペルー,パラグア,2025-09-10,リマ,2,mini_toto,Other
1567,8,ボリビア,ブラジル,2025-09-10,エルアルト,1,mini_toto,Other
1567,9,チリ,ウルグアイ,2025-09-10,サンティア,0,mini_toto,Other
1567,10,ベネズエ,コロンビア,2025-09-10,マトゥリン,2,mini_toto,Other
1567,11,クロアチア,モンテネグ,2025-09-09,ザグレブ,1,mini_toto,Other
1567,12,フランス,アイスラン,2025-09-10,パリ,1,mini_toto,Other
1567,13,コソボ,スウェデン,2025-09-09,プリシュテ,1,mini_toto,Other
1568,1,横浜FM,川崎F,2025-09-13,日産ス,2,mini_toto,J.League
1568,2,仙台,水戸,2025-09-13,ユアスタ,0,mini_toto,J.League
1568,3,秋田,愛媛,2025-09-14,ソユスタ,1,mini_toto,J.League
1568,4,山口,千葉,2025-09-14,みらスタ,1,mini_toto,J.League
1568,5,藤枝,大分,2025-09-13,藤枝サ,0,mini_toto,J.League
1568,6,横浜FM,川崎F,2025-09-13,日産ス,2,mini_toto,J.League
1568,7,仙台,水戸,2025-09-13,ユアスタ,0,mini_toto,J.League
1568,8,秋田,愛媛,2025-09-14,ソユスタ,1,mini_toto,J.League
1568,9,山口,千葉,2025-09-14,みらスタ,1,mini_toto,J.League
1568,10,藤枝,大分,2025-09-13,藤枝サ,0,mini_toto,J.League
1568,11,山形,富山,2025-09-14,NDスタ,1,mini_toto,J.League
1568,12,甲府,鳥栖,2025-09-13,JITス,2,mini_toto,J.League
1568,13,大宮,長崎,2025-09-13,NACK,2,mini_toto,J.League
1570,1,東京V,岡山,2025-09-20,味スタ,1,mini_toto,J.League
1570,2,横浜FM,福岡,2025-09-20,日産ス,1,mini_toto,J.League
1570,3,京都,清水,2025-09-20,サンガS,2,mini_toto,J.League
1570,4,徳島,札幌,2025-09-20,鳴門大塚,2,mini_toto,J.League
1570,5,いわき,水戸,2025-09-20,ハワスタ,0,mini_toto,J.League
1570,6,東京V,岡山,2025-09-20,味スタ,1,mini_toto,J.League
1570,7,横浜FM,福岡,2025-09-20,日産ス,1,mini_toto,J.League
1570,8,京都,清水,2025-09-20,サンガS,2,mini_toto,J.League
1570,9,徳島,札幌,2025-09-20,鳴門大塚,2,mini_toto,J.League
1570,10,いわき,水戸,2025-09-20,ハワスタ,0,mini_toto,J.League
1570,11,愛媛,千葉,2025-09-20,ニンスタ,2,mini_toto,J.League
1570,12,仙台,山形,2025-09-20,ユアスタ,1,mini_toto,J.League
1570,13,甲府,秋田,2025-09-20,JITス,0,mini_toto,J.League
1571,1,鹿島,C大阪,2025-09-23,メルスタ,1,mini_toto,J.League
1571,2,清水,浦和,2025-09-23,アイスタ,0,mini_toto,J.League
1571,3,岡山,横浜FC,2025-09-23,JFEス,0,mini_toto,J.League
1571,4,湘南,川崎F,2025-09-23,レモンS,2,mini_toto,J.League
1571,5,神戸,東京V,2025-09-23,ノエスタ,1,mini_toto,J.League
1572,1,G大阪,新潟,2025-09-27,パナスタ,1,mini_toto,J.League
1572,2,横浜FC,湘南,2025-09-28,ニッパツ,1,mini_toto,J.League
1572,3,FC東京,横浜FM,2025-09-28,味スタ,2,mini_toto,J.League
1572,4,川崎F,柏,2025-09-28,U等々力,0,mini_toto,J.League
1572,5,C大阪,京都,2025-09-28,ヨドコウ,2,mini_toto,J.League
1572,6,G大阪,新潟,2025-09-27,パナスタ,1,mini_toto,J.League
1572,7,横浜FC,湘南,2025-09-28,ニッパツ,1,mini_toto,J.League
1572,8,FC東京,横浜FM,2025-09-28,味スタ,2,mini_toto,J.League
1572,9,川崎F,柏,2025-09-28,U等々力,0,mini_toto,J.League
1572,10,C大阪,京都,2025-09-28,ヨドコウ,2,mini_toto,J.League
1572,11,秋田,長崎,2025-09-28,ソユスタ,0,mini_toto,J.League
1572,12,富山,徳島,2025-09-28,富山,2,mini_toto,J.League
1572,13,今治,鳥栖,2025-09-27,アシさと,0,mini_toto,J.League
1574,1,名古屋,C大阪,2025-10-04,豊田ス,1,mini_toto,J.League
1574,2,福岡,横浜FC,2025-10-04,ベススタ,1,mini_toto,J.League
1574,3,浦和,神戸,2025-10-04,埼玉,1,mini_toto,J.League
1574,4,鹿島,G大阪,2025-10-05,メルスタ,0,mini_toto,J.League
1574,5,秋田,大分,2025-10-05,ソユスタ,0,mini_toto,J.League
1574,6,名古屋,C大阪,2025-10-04,豊田ス,1,mini_toto,J.League
1574,7,福岡,横浜FC,2025-10-04,ベススタ,1,mini_toto,J.League
1574,8,浦和,神戸,2025-10-04,埼玉,1,mini_toto,J.League
1574,9,鹿島,G大阪,2025-10-05,メルスタ,0,mini_toto,J.League
1574,10,秋田,大分,2025-10-05,ソユスタ,0,mini_toto,J.League
1574,11,徳島,今治,2025-10-05,鳴門大塚,1,mini_toto,J.League
1574,12,熊本,いわき,2025-10-05,えがおS,2,mini_toto,J.League
1574,13,札幌,山形,2025-10-04,プレド,2,mini_toto,J.League
1576,1,フィンラン,リトアニア,2025-10-10,ヘルシンキ,1,mini_toto,Other
1576,2,ドイツ,ルクセンブ,2025-10-11,ジンスハイ,1,mini_toto,Other
1576,3,北アイ,スロバキア,2025-10-11,ベルファス,1,mini_toto,Other
1576,4,ベルギー,北マケ,2025-10-11,ヘント,0,mini_toto,Other
1576,5,フェロー,モンテネグ,2025-10-10,トースハウ,1,mini_toto,Other
1576,6,フィンラン,リトアニア,2025-10-10,ヘルシンキ,1,mini_toto,Other
1576,7,ドイツ,ルクセンブ,2025-10-11,ジンスハイ,1,mini_toto,Other
1576,8,北アイ,スロバキア,2025-10-11,ベルファス,1,mini_toto,Other
1576,9,ベルギー,北マケ,2025-10-11,ヘント,0,mini_toto,Other
1576,10,フェロー,モンテネグ,2025-10-10,トースハウ,1,mini_toto,Other
1576,11,マルタ,オランダ,2025-10-10,タカリ,2,mini_toto,Other
1576,12,オーストリア,サンマリノ,2025-10-10,ウィーン,1,mini_toto,Other
1576,13,コソボ,スロベニア,2025-10-11,プリシュテ,0,mini_toto,Other
1577,1,栃木C,奈良,2025-10-11,CFS,1,mini_toto,J.League
1577,2,群馬,八戸,2025-10-12,正田スタ,2,mini_toto,J.League
1577,3,金沢,沼津,2025-10-12,ゴースタ,1,mini_toto,J.League
1577,4,鳥取,相模原,2025-10-12,ヤジン,1,mini_toto,J.League
1577,5,高知,岐阜,2025-10-12,春野陸,2,mini_toto,J.League
1578,1,アイスラン,フランス,2025-10-14,レイキャビ,0,mini_toto,Other
1578,2,スウェデン,コソボ,2025-10-14,ヨーテボリ,2,mini_toto,Other
1578,3,北アイ,ドイツ,2025-10-14,ベルファス,2,mini_toto,Other
1578,4,スロバキア,ルクセンブ,2025-10-14,トルナバ,1,mini_toto,Other
1578,5,フェロー,チェコ,2025-10-13,トースハウ,1,mini_toto,Other
1578,6,アイスラン,フランス,2025-10-14,レイキャビ,0,mini_toto,Other
1578,7,スウェデン,コソボ,2025-10-14,ヨーテボリ,2,mini_toto,Other
1578,8,北アイ,ドイツ,2025-10-14,ベルファス,2,mini_toto,Other
1578,9,スロバキア,ルクセンブ,2025-10-14,トルナバ,1,mini_toto,Other
1578,10,フェロー,チェコ,2025-10-13,トースハウ,1,mini_toto,Other
1578,11,リトアニア,ポーラン,2025-10-13,カウナス,2,mini_toto,Other
1578,12,北マケ,カザフ,2025-10-14,スコピエ,0,mini_toto,Other
1578,13,クロアチア,ジブラル,2025-10-13,ヴァラジュ,1,mini_toto,Other
1580,1,町田,福岡,2025-10-18,Gスタ,0,mini_toto,J.League
1580,2,横浜FM,浦和,2025-10-18,日産ス,1,mini_toto,J.League
1580,3,湘南,京都,2025-10-19,レモンS,0,mini_toto,J.League
1580,4,大分,仙台,2025-10-19,クラド,0,mini_toto,J.League
1580,5,山形,熊本,2025-10-19,NDスタ,0,mini_toto,J.League
1580,6,町田,福岡,2025-10-18,Gスタ,0,mini_toto,J.League
1580,7,横浜FM,浦和,2025-10-18,日産ス,1,mini_toto,J.League
1580,8,湘南,京都,2025-10-19,レモンS,0,mini_toto,J.League
1580,9,大分,仙台,2025-10-19,クラド,0,mini_toto,J.League
1580,10,山形,熊本,2025-10-19,NDスタ,0,mini_toto,J.League
1580,11,富山,札幌,2025-10-19,富山,2,mini_toto,J.League
1580,12,今治,山口,2025-10-19,アシさと,0,mini_toto,J.League
1580,13,鳥栖,秋田,2025-10-18,駅スタ,1,mini_toto,J.League
1582,1,FC東京,岡山,2025-10-25,味スタ,1,mini_toto,J.League
1582,2,横浜FM,広島,2025-10-25,日産ス,1,mini_toto,J.League
1582,3,京都,鹿島,2025-10-25,サンガS,0,mini_toto,J.League
1582,4,新潟,神戸,2025-10-26,デンカS,0,mini_toto,J.League
1582,5,福岡,湘南,2025-10-26,ベススタ,1,mini_toto,J.League
1582,6,FC東京,岡山,2025-10-25,味スタ,1,mini_toto,J.League
1582,7,横浜FM,広島,2025-10-25,日産ス,1,mini_toto,J.League
1582,8,京都,鹿島,2025-10-25,サンガS,0,mini_toto,J.League
1582,9,新潟,神戸,2025-10-26,デンカS,0,mini_toto,J.League
1582,10,福岡,湘南,2025-10-26,ベススタ,1,mini_toto,J.League
1582,11,札幌,水戸,2025-10-26,プレド,2,mini_toto,J.League
1582,12,山口,富山,2025-10-26,みらスタ,1,mini_toto,J.League
1582,13,秋田,千葉,2025-10-26,ソユスタ,0,mini_toto,J.League
1583,1,大宮,秋田,2025-11-02,NACK,1,mini_toto,J.League
1583,2,富山,愛媛,2025-11-02,富山,0,mini_toto,J.League
1583,3,今治,仙台,2025-11-02,アシさと,1,mini_toto,J.League
1583,4,鳥栖,徳島,2025-11-02,駅スタ,0,mini_toto,J.League
1583,5,熊本,山口,2025-11-02,えがおS,2,mini_toto,J.League
1583,6,大宮,秋田,2025-11-02,NACK,1,mini_toto,J.League
1583,7,富山,愛媛,2025-11-02,富山,0,mini_toto,J.League
1583,8,今治,仙台,2025-11-02,アシさと,1,mini_toto,J.League
1583,9,鳥栖,徳島,2025-11-02,駅スタ,0,mini_toto,J.League
1583,10,熊本,山口,2025-11-02,えがおS,2,mini_toto,J.League
1583,11,千葉,札幌,2025-11-02,フクアリ,1,mini_toto,J.League
1583,12,栃木SC,岐阜,2025-11-02,カンセキ,2,mini_toto,Other
1583,13,八戸,北九州,2025-11-02,プラスタ,2,mini_toto,J.League
1585,1,東京V,福岡,2025-11-08,味スタ,0,mini_toto,J.League
1585,2,川崎F,岡山,2025-11-08,U等々力,0,mini_toto,J.League
1585,3,京都,横浜FM,2025-11-09,サンガS,2,mini_toto,J.League
1585,4,清水,C大阪,2025-11-09,アイスタ,2,mini_toto,J.League
1585,5,柏,名古屋,2025-11-08,三協F柏,1,mini_toto,J.League
1585,6,東京V,福岡,2025-11-08,味スタ,0,mini_toto,J.League
1585,7,川崎F,岡山,2025-11-08,U等々力,0,mini_toto,J.League
1585,8,京都,横浜FM,2025-11-09,サンガS,2,mini_toto,J.League
1585,9,清水,C大阪,2025-11-09,アイスタ,2,mini_toto,J.League
1585,10,柏,名古屋,2025-11-08,三協F柏,1,mini_toto,J.League
1585,11,札幌,大分,2025-11-08,プレド,1,mini_toto,J.League
1585,12,仙台,熊本,2025-11-09,ユアスタ,1,mini_toto,J.League
1585,13,徳島,甲府,2025-11-09,鳴門大塚,1,mini_toto,J.League
1586,1,アゼルバ,アイスラン,2025-11-14,バクー,2,mini_toto,Other
1586,2,ノルウェー,エストニア,2025-11-14,オスロ,1,mini_toto,Other
1586,3,アルメニア,ハンガリー,2025-11-14,エレバン,2,mini_toto,Other
1586,4,スロバキア,北アイ,2025-11-15,コシツェ,1,mini_toto,Other
1586,5,フィンラン,マルタ,2025-11-15,ヘルシンキ,2,mini_toto,Other
1586,6,アゼルバ,アイスラン,2025-11-14,バクー,2,mini_toto,Other
1586,7,ノルウェー,エストニア,2025-11-14,オスロ,1,mini_toto,Other
1586,8,アルメニア,ハンガリー,2025-11-14,エレバン,2,mini_toto,Other
1586,9,スロバキア,北アイ,2025-11-15,コシツェ,1,mini_toto,Other
1586,10,フィンラン,マルタ,2025-11-15,ヘルシンキ,2,mini_toto,Other
1586,11,アンドラ,アルバニア,2025-11-14,エンカンプ,2,mini_toto,Other
1586,12,ジブラル,モンテネグ,2025-11-15,ジブラルタ,2,mini_toto,Other
1586,13,モルドバ,イタリア,2025-11-14,キシニョフ,2,mini_toto,Other
1587,1,岐阜,栃木C,2025-11-15,長良川,1,mini_toto,J.League
1587,2,福島,奈良,2025-11-16,とうスタ,1,mini_toto,J.League
1587,3,相模原,琉球,2025-11-16,ギオンス,1,mini_toto,J.League
1587,4,鳥取,北九州,2025-11-16,Axis,1,mini_toto,J.League
1587,5,讃岐,鹿児島,2025-11-16,県立丸亀,0,mini_toto,J.League
1588,1,オランダ,リトアニア,2025-11-18,アムステル,1,mini_toto,Other
1588,2,モンテネグ,クロアチア,2025-11-18,ポドゴリツ,2,mini_toto,Other
1588,3,オーストリア,ボスニア,2025-11-19,ウィーン,0,mini_toto,Other
1588,4,スウェデン,スロベニア,2025-11-19,ソルナ,0,mini_toto,Other
1588,5,ブルガリ,ジョジア,2025-11-19,ソフィア,1,mini_toto,Other
1588,6,オランダ,リトアニア,2025-11-18,アムステル,1,mini_toto,Other
1588,7,モンテネグ,クロアチア,2025-11-18,ポドゴリツ,2,mini_toto,Other
1588,8,オーストリア,ボスニア,2025-11-19,ウィーン,0,mini_toto,Other
1588,9,スウェデン,スロベニア,2025-11-19,ソルナ,0,mini_toto,Other
1588,10,ブルガリ,ジョジア,2025-11-19,ソフィア,1,mini_toto,Other
1588,11,北アイ,ルクセンブ,2025-11-18,ベルファス,1,mini_toto,Other
1588,12,マルタ,ポーラン,2025-11-18,タカリ,2,mini_toto,Other
1588,13,ルーマニア,サンマリノ,2025-11-19,プロイェシ,1,mini_toto,Other
1589,1,長崎,水戸,2025-11-23,ピースタ,1,mini_toto,J.League
1589,2,秋田,仙台,2025-11-23,ソユスタ,0,mini_toto,J.League
1589,3,甲府,富山,2025-11-23,JITス,2,mini_toto,J.League
1589,4,今治,札幌,2025-11-23,アシさと,0,mini_toto,J.League
1589,5,磐田,山形,2025-11-23,ヤマハ,0,mini_toto,J.League
1589,6,長崎,水戸,2025-11-23,ピースタ,1,mini_toto,J.League
1589,7,秋田,仙台,2025-11-23,ソユスタ,0,mini_toto,J.League
1589,8,甲府,富山,2025-11-23,JITス,2,mini_toto,J.League
1589,9,今治,札幌,2025-11-23,アシさと,0,mini_toto,J.League
1589,10,磐田,山形,2025-11-23,ヤマハ,0,mini_toto,J.League
1589,11,群馬,松本,2025-11-23,正田スタ,1,mini_toto,J.League
1589,12,鹿児島,琉球,2025-11-23,白波スタ,0,mini_toto,J.League
1589,13,八戸,讃岐,2025-11-23,プラスタ,2,mini_toto,J.League
1591,1,町田,名古屋,2025-11-30,Gスタ,1,mini_toto,J.League
1591,2,川崎F,広島,2025-11-30,U等々力,2,mini_toto,J.League
1591,3,神戸,FC東京,2025-11-30,ノエスタ,0,mini_toto,J.League
1591,4,福岡,G大阪,2025-11-30,ベススタ,1,mini_toto,J.League
1591,5,仙台,いわき,2025-11-29,ユアスタ,2,mini_toto,J.League
1591,6,横浜FM,C大阪,2025-11-30,日産ス,1,mini_toto,J.League
1591,7,横浜FC,京都,2025-11-30,ニッパツ,2,mini_toto,J.League
1591,8,町田,名古屋,2025-11-30,Gスタ,1,mini_toto,J.League
1591,9,川崎F,広島,2025-11-30,U等々力,2,mini_toto,J.League
1591,10,神戸,FC東京,2025-11-30,ノエスタ,0,mini_toto,J.League
1591,11,福岡,G大阪,2025-11-30,ベススタ,1,mini_toto,J.League
1591,12,仙台,いわき,2025-11-29,ユアスタ,2,mini_toto,J.League
1591,13,徳島,長崎,2025-11-29,鳴門大塚,0,mini_toto,J.League
1592,1,浦和,川崎F,2025-12-06,埼玉,1,mini_toto,J.League
1592,2,柏,町田,2025-12-06,三協F柏,1,mini_toto,J.League
1592,3,清水,岡山,2025-12-06,アイスタ,2,mini_toto,J.League
1592,4,京都,神戸,2025-12-06,サンガS,1,mini_toto,J.League
1592,5,C大阪,横浜FC,2025-12-06,ヨドコウ,2,mini_toto,J.League
1593,1,アストン,アーセナル,2025-12-06,バーミンガ,1,mini_toto,Other
1593,2,トテナム,ブレント,2025-12-07,ロンドン,1,mini_toto,Other
1593,3,リーズ,リヴァプ,2025-12-07,リーズ,0,mini_toto,Other
1593,4,ボンマウス,チェルシー,2025-12-07,ボーンマス,0,mini_toto,Other
1593,5,マンC,サンダー,2025-12-07,マンチェス,1,mini_toto,Other
1593,6,ヴォルフス,ウニオン,2025-12-06,ヴォルフス,1,mini_toto,Other
1593,7,アストン,アーセナル,2025-12-06,バーミンガ,1,mini_toto,Other
1593,8,トテナム,ブレント,2025-12-07,ロンドン,1,mini_toto,Other
1593,9,リーズ,リヴァプ,2025-12-07,リーズ,0,mini_toto,Other
1593,10,ボンマウス,チェルシー,2025-12-07,ボーンマス,0,mini_toto,Other
1593,11,マンC,サンダー,2025-12-07,マンチェス,1,mini_toto,Other
