roundNo,snapshotDate,league,homeTeam,awayTeam,homeElo,awayElo,eloDiff,homeHomeElo,awayAwayElo,homeAwayDiff,homeFormPoints,awayFormPoints,formDiff,homeLast5Wins,awayLast5Wins,homeRank,awayRank,rankDiff,homePoints,awayPoints,pointsDiff,homeGoalsFor,awayGoalsFor,homeGoalsAgainst,awayGoalsAgainst,homeGoalDifference,awayGoalDifference,goalDifferenceDiff,homeWinRate,awayWinRate,homeHomeWinRate,awayAwayWinRate,homeAwayWinRateDiff,homeHomeGoalsPerMatch,awayAwayGoalsPerMatch,homeAwayGoalsPerMatchDiff,homeHomeGoalsAgainstPerMatch,awayAwayGoalsAgainstPerMatch,homeAwayGoalsAgainstPerMatchDiff,homeAttackRating,awayAttackRating,attackRatingDiff,homeDefenseRating,awayDefenseRating,defenseRatingDiff,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,absDefenseDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff,h2hHomeWins,h2hDraws,h2hAwayWins,month,seasonRound,combinedGoalsPerMatch,expectedGoalGap,attackDefenseRatio,result,match_card_id,homePlayerCoreScore,homePlayerMomentum,homeTeamStability,homeCorePlayerCount,homeAvailablePlayerCount,awayPlayerCoreScore,awayPlayerMomentum,awayTeamStability,awayCorePlayerCount,awayAvailablePlayerCount,playerCoreScoreDiff,playerMomentumDiff,teamStabilityDiff,corePlayerCountDiff,availablePlayerCountDiff
1548,2024-06-22,J.League,ガンバ大阪,FC東京,1497,1478,19,1493,1482,11,2,3,-1,0,1,14,16,2,36,35,1,16,13,17,15,-1,-2,1,0.3703703703703703,0.4230769230769231,0.4545454545454545,0.3846153846153846,0.0699300699300699,0.4545454545454545,0.4615384615384615,-0.006993006993007,0.5454545454545454,0.6153846153846154,-0.06993006993007,0.4389574759945129,0.3703703703703703,0.0685871056241426,2.1441176470588235,2.3400000000000003,-0.1958823529411768,19,2,1,0.0685871056241426,0.1958823529411768,7.202893891713063,2,0,2,0,0,0,1,0,1,0,4,-4,0,0,1,6,1548,0.916083916083916,0.006993006993007,0.1804836228000033,H,32359,0.671764,0.612956,0.909091,13.0,20.0,0.672854,0.587242,0.909091,13.0,20.0,-0.0010899999999999244,0.025713999999999904,0.0,0.0,0.0
1548,2024-06-22,J.League,いわきFC,富山,1447,1466,-19,1460,1482,-22,5,2,3,1,0,36,35,-1,9,10,-1,5,6,11,9,-6,-3,-3,0.1538461538461538,0.1818181818181818,0.0,0.1428571428571428,-0.1428571428571428,0.1666666666666666,0.5714285714285714,-0.4047619047619047,1.0,0.8571428571428571,0.1428571428571429,0.2849002849002849,0.404040404040404,-0.119140119140119,1.5954545454545457,1.65,-0.0545454545454542,19,1,1,0.119140119140119,0.0545454545454542,6.934737114737114,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,6,1548,0.738095238095238,0.4047619047619047,0.2122721030541797,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,2024-06-22,J.League,ブラウブリッツ秋田,モンテディオ山形,1478,1534,-56,1481,1548,-67,4,4,0,1,1,29,19,-10,19,33,-14,7,13,8,7,-1,6,-7,0.4285714285714285,0.5882352941176471,0.3333333333333333,0.8571428571428571,-0.5238095238095237,0.4444444444444444,1.0,-0.5555555555555556,0.6666666666666666,0.1428571428571428,0.5238095238095237,0.3703703703703703,0.5664488017429193,-0.196078431372549,2.3625000000000003,3.278571428571429,-0.9160714285714286,56,10,14,0.196078431372549,0.9160714285714286,22.322429971988797,1,1,0,0,0,0,1,0,1,0,2,-2,0,0,1,6,1548,1.4444444444444444,0.5555555555555556,0.1660681977095189,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,2024-06-22,J.League,愛媛FC,山口,1414,1430,-16,1440,1467,-27,2,2,0,0,0,49,37,-12,2,9,-7,2,7,10,14,-8,-7,-1,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4285714285714285,-0.4285714285714285,1.0,1.0,0.0,0.1481481481481481,0.345679012345679,-0.1975308641975308,1.35,1.4464285714285714,-0.0964285714285713,16,12,7,0.1975308641975308,0.0964285714285713,8.65879188712522,2,2,0,0,0,0,1,2,-1,0,0,0,0,0,0,6,1548,0.4285714285714285,0.4285714285714285,0.1765857733545563,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,2024-06-22,J.League,熊本,V・ファーレン長崎,1468,1542,-74,1485,1526,-41,7,9,-2,2,2,34,21,-13,12,29,-17,6,13,10,8,-4,5,-9,0.2307692307692307,0.5,0.25,0.5714285714285714,-0.3214285714285714,0.5,0.8571428571428571,-0.3571428571428571,0.75,0.4285714285714285,0.3214285714285714,0.3418803418803419,0.6018518518518519,-0.25997150997151,1.755,2.7,-0.945,74,13,17,0.25997150997151,0.945,29.3909943019943,4,7,-3,1,2,-1,0,5,-5,1,0,1,0,0,1,6,1548,1.3571428571428572,0.3571428571428571,0.2118318766654382,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2024-06-15,J.League,湘南ベルマーレ,町田,1497,1543,-46,1513,1539,-26,7,6,1,2,1,6,3,-3,40,46,-6,16,20,16,15,0,5,-5,0.4285714285714285,0.4642857142857143,0.5,0.5,0.0,0.6666666666666666,0.8125,-0.1458333333333333,0.5,0.5,0.0,0.4232804232804232,0.5291005291005291,-0.1058201058201058,2.3625000000000003,2.5200000000000005,-0.1575000000000002,46,3,6,0.1058201058201058,0.1575000000000002,16.90266402116402,4,2,2,1,0,1,2,0,2,0,1,-1,0,0,1,6,1547,1.4791666666666663,0.1458333333333333,0.1950561078894344,H,32342,0.632062,0.550097,0.454545,12.0,20.0,0.64625,0.575922,0.727273,12.0,20.0,-0.014187999999999978,-0.025825000000000098,-0.27272799999999997,0.0,0.0
1547,2024-06-15,J.League,FC東京,セレッソ大阪,1491,1506,-15,1510,1489,21,6,9,-3,2,3,17,14,-3,35,35,0,13,15,14,15,-1,0,-1,0.44,0.4,0.5,0.3846153846153846,0.1153846153846153,0.5833333333333334,0.5384615384615384,0.0448717948717949,0.5,0.6153846153846154,-0.1153846153846154,0.3851851851851852,0.4444444444444444,-0.0592592592592592,2.4107142857142856,2.2500000000000004,0.1607142857142851,15,3,0,0.0592592592592592,0.1607142857142851,6.04399470899471,0,6,-6,0,2,-2,0,0,0,3,1,2,1,1,0,6,1547,1.1217948717948718,0.0448717948717949,0.1780010055694562,A,32345,0.629986,0.557756,0.636364,12.0,20.0,0.606981,0.541219,0.727273,12.0,19.0,0.023005000000000053,0.016537000000000024,-0.0909089999999999,0.0,1.0
1547,2024-06-15,J.League,アルビレックス新潟,横浜F・マリノス,1492,1489,3,1514,1466,48,4,6,-2,1,2,11,21,10,37,31,6,17,11,18,13,-1,-2,1,0.3571428571428571,0.4347826086956521,0.4285714285714285,0.3333333333333333,0.0952380952380952,0.7142857142857143,0.3333333333333333,0.380952380952381,0.5714285714285714,0.6666666666666666,-0.0952380952380952,0.4497354497354496,0.3542673107890499,0.0954681389463997,2.1,2.388461538461539,-0.2884615384615387,3,10,6,0.0954681389463997,0.2884615384615387,3.626785935481588,3,6,-3,1,2,-1,0,2,-2,1,0,1,0,1,0,6,1547,1.0476190476190477,0.380952380952381,0.1791225883025483,H,32346,0.572167,0.492864,0.636364,11.0,20.0,0.546111,0.475836,0.818182,9.0,19.0,0.026055999999999968,0.017028000000000043,-0.18181799999999992,2.0,1.0
1547,2024-06-15,J.League,ファジアーノ岡山,アビスパ福岡,1500,1466,34,1529,1481,48,5,2,3,1,0,13,18,5,35,34,1,15,16,14,19,1,-3,4,0.4166666666666667,0.3214285714285714,0.5333333333333333,0.3333333333333333,0.2,0.7333333333333333,0.5333333333333333,0.1999999999999999,0.4666666666666667,0.6666666666666666,-0.1999999999999999,0.4629629629629629,0.4232804232804232,0.0396825396825397,2.3142857142857145,1.9894736842105265,0.3248120300751882,34,5,1,0.0396825396825397,0.3248120300751882,13.222898913951544,5,1,4,1,0,1,3,0,3,0,1,-1,0,1,0,6,1547,1.2666666666666666,0.1999999999999999,0.205918294299539,A,32349,0.557194,0.481892,0.818182,10.0,17.0,0.62225,0.5505,0.454545,12.0,19.0,-0.065056,-0.068608,0.363637,-2.0,-2.0
1547,2024-06-15,J.League,清水エスパルス,ガンバ大阪,1503,1497,6,1548,1499,49,4,4,0,1,1,12,15,3,36,35,1,14,15,12,16,2,-1,3,0.4782608695652174,0.3846153846153846,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.1666666666666667,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.4508856682769726,0.4273504273504273,0.0235352409265453,2.5875000000000004,2.19375,0.3937500000000002,6,3,1,0.0235352409265453,0.3937500000000002,2.9334570481853084,3,1,2,1,0,1,0,0,0,1,1,0,1,0,0,6,1547,1.5,0.1666666666666667,0.1836795247424681,D,32350,0.544694,0.493989,0.818182,11.0,17.0,0.61656,0.56947,0.818182,12.0,19.0,-0.07186599999999999,-0.07548100000000002,0.0,-1.0,-2.0
1547,2024-06-15,J.League,鹿島アントラーズ,サンフレッチェ広島,1569,1510,59,1533,1501,32,9,9,0,3,3,1,10,9,53,37,16,19,13,12,12,7,1,6,0.5862068965517241,0.5,0.5714285714285714,0.5,0.0714285714285714,0.7142857142857143,0.5,0.2142857142857143,0.4285714285714285,0.5,-0.0714285714285714,0.4853128991060025,0.4012345679012345,0.0840783312047679,3.2625,2.7,0.5625,59,9,16,0.0840783312047679,0.5625,23.029315666240954,6,6,0,2,2,0,1,1,0,0,0,0,0,0,2,6,1547,1.2142857142857144,0.2142857142857143,0.1486847125427224,D,32343,0.579007,0.514469,0.727273,10.0,18.0,0.558257,0.516997,0.727273,10.0,20.0,0.020750000000000046,-0.0025280000000000857,0.0,0.0,-2.0
1547,2024-06-15,J.League,横浜FC,川崎フロンターレ,1502,1561,-59,1504,1522,-18,7,13,-6,2,4,16,9,-7,35,37,-2,15,17,16,13,-1,4,-5,0.3846153846153846,0.4347826086956521,0.4285714285714285,0.4,0.0285714285714285,0.5714285714285714,0.7333333333333333,-0.1619047619047618,0.5714285714285714,0.6,-0.0285714285714285,0.4273504273504273,0.5475040257648952,-0.1201535984144679,2.19375,2.388461538461539,-0.1947115384615387,59,7,2,0.1201535984144679,0.1947115384615387,22.4629730273752,3,7,-4,1,2,-1,1,5,-4,0,0,0,0,0,0,6,1547,1.3047619047619046,0.1619047619047618,0.2127429453307356,A,32344,0.587354,0.530875,0.818182,11.0,20.0,0.659882,0.600614,0.727273,12.0,20.0,-0.07252799999999993,-0.069739,0.09090900000000002,-1.0,0.0
1547,2024-06-15,J.League,東京ヴェルディ,柏レイソル,1530,1557,-27,1524,1536,-12,10,9,1,3,3,4,5,1,46,42,4,18,18,15,13,3,5,-2,0.4827586206896552,0.48,0.5714285714285714,0.5833333333333334,-0.0119047619047619,0.6428571428571429,0.75,-0.1071428571428571,0.4285714285714285,0.4166666666666667,0.0119047619047618,0.4597701149425287,0.5333333333333333,-0.0735632183908046,2.61,2.5961538461538463,0.0138461538461536,27,1,4,0.0735632183908046,0.0138461538461536,9.71748187444739,4,6,-2,1,2,-1,0,1,-1,1,0,1,1,0,1,6,1547,1.3928571428571428,0.1071428571428571,0.1907520220147397,A,32347,0.642188,0.570886,0.818182,12.0,20.0,0.547687,0.510308,0.727273,10.0,18.0,0.09450099999999995,0.06057800000000002,0.09090900000000002,2.0,2.0
1547,2024-06-15,J.League,ヴィッセル神戸,名古屋グランパス,1514,1537,-23,1483,1476,7,9,11,-2,3,3,20,2,-18,31,47,-16,11,19,10,15,1,4,-3,0.5,0.4827586206896552,0.375,0.25,0.125,0.375,0.5625,-0.1875,0.625,0.75,-0.125,0.4074074074074074,0.4853128991060025,-0.077905491698595,2.7,2.61,0.0900000000000003,23,18,16,0.077905491698595,0.0900000000000003,12.58358109833972,6,7,-1,2,2,0,1,5,-4,0,0,0,0,0,1,6,1547,0.9375,0.1875,0.1681174189776859,H,32348,0.598424,0.540628,0.909091,12.0,20.0,0.613063,0.541364,0.727273,10.0,20.0,-0.014639000000000069,-0.0007359999999999589,0.18181800000000004,2.0,0.0
1547,2024-06-15,Cup/Other,大分,ブラウブリッツ秋田,1500,1486,14,1500,1515,-15,0,4,-4,0,1,0,28,28,0,22,-22,0,8,0,8,0,0,0,0.0,0.4666666666666667,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.6666666666666666,-0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,0.0,0.3950617283950617,-0.3950617283950617,0.0,2.53125,-2.53125,14,28,22,0.3950617283950617,2.53125,12.485262345679011,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,6,1547,0.6666666666666666,0.6666666666666666,0.1560676036087706,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2024-06-15,J.League,北海道コンサドーレ札幌,FC今治,1495,1527,-32,1508,1542,-34,8,7,1,2,2,26,30,4,26,17,9,12,7,13,4,-1,3,-4,0.35,0.5555555555555556,0.4545454545454545,1.0,-0.5454545454545454,0.6363636363636364,1.0,-0.3636363636363636,0.5454545454545454,0.0,0.5454545454545454,0.4444444444444444,0.5761316872427983,-0.1316872427983538,2.076923076923077,3.0375000000000005,-0.9605769230769234,32,4,9,0.1316872427983538,0.9605769230769234,12.418452833175056,4,3,1,1,1,0,2,0,2,0,2,-2,0,0,0,6,1547,1.6363636363636362,0.3636363636363636,0.1995447310213773,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2024-06-15,J.League,山口,いわきFC,1423,1455,-32,1466,1500,-34,2,5,-3,0,1,37,35,-2,8,11,-3,6,5,14,10,-8,-5,-3,0.0666666666666666,0.2307692307692307,0.125,0.4285714285714285,-0.3035714285714285,0.375,0.5714285714285714,-0.1964285714285714,0.875,0.5714285714285714,0.3035714285714286,0.2962962962962963,0.2849002849002849,0.0113960113960113,1.4464285714285714,1.755,-0.3085714285714287,32,2,3,0.0113960113960113,0.3085714285714287,11.763993487993488,1,4,-3,0,1,-1,1,0,1,0,1,-1,0,0,0,6,1547,0.9464285714285714,0.1964285714285714,0.1815372151863202,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,2024-06-15,J.League,モンテディオ山形,ベガルタ仙台,1547,1517,30,1505,1508,-3,4,10,-6,1,3,19,29,10,33,18,15,13,8,6,6,7,2,5,0.625,0.4545454545454545,0.4444444444444444,0.5,-0.0555555555555555,0.6666666666666666,0.75,-0.0833333333333333,0.5555555555555556,0.5,0.0555555555555555,0.6018518518518519,0.5387205387205387,0.0631313131313131,3.6,2.4750000000000005,1.1249999999999996,30,10,15,0.0631313131313131,1.1249999999999996,13.237626262626264,1,7,-6,0,2,-2,0,4,-4,1,0,1,0,0,0,6,1547,1.4166666666666663,0.0833333333333333,0.1877454511979046,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,National Team,日本,ｲﾝﾄﾞﾈｼ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,National Team,中国,ﾊﾞｰﾚｰﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ｻｳｼﾞ,ｵｰｽﾄﾗﾘ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,National Team,韓国,ｸｳｪｰﾄ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ｳｽﾞﾍﾞｷ,ｶﾀｰﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ﾖﾙﾀﾞﾝ,ｲﾗｸ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,National Team,ｷﾙｷﾞｽ,UAE,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ﾍﾞﾙｷﾞｰ,ｳｪｰﾙｽﾞ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ﾌｪﾛｰ,ｼﾞﾌﾞﾗﾙ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ｸﾛｱﾁｱ,ﾁｪｺ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ﾌｨﾝﾗﾝ,ﾎﾟｰﾗﾝ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ﾗﾄﾋﾞｱ,ｱﾙﾊﾞﾆｱ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1546,2024-06-11,Unknown,ｴｽﾄﾆｱ,ﾉﾙｳｪｰ,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1546,0.0,0.0,0.0,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,2024-06-08,Cup/Other,FC今治,大分,1526,1500,26,1484,1500,-16,7,0,7,2,0,30,0,-30,17,0,17,7,0,4,0,3,0,3,0.5555555555555556,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5761316872427983,0.0,0.5761316872427983,3.0375000000000005,0.0,3.0375000000000005,26,30,17,0.5761316872427983,3.0375000000000005,17.322726337448564,3,0,3,1,0,1,0,0,0,2,0,2,0,0,0,6,1545,0.5,0.5,0.1896667392819325,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,2024-06-08,J.League,ジュビロ磐田,湘南ベルマーレ,1510,1488,22,1511,1482,29,8,4,4,2,1,26,5,-21,27,40,-13,11,16,11,16,0,0,0,0.4210526315789473,0.4285714285714285,0.5,0.375,0.125,0.625,0.5,0.125,0.5,0.625,-0.125,0.428849902534113,0.4232804232804232,0.0055694792536898,2.331818181818182,2.3625000000000003,-0.0306818181818182,22,21,13,0.0055694792536898,0.0306818181818182,12.9572502594871,7,1,6,2,0,2,3,1,2,0,0,0,0,0,0,6,1545,1.125,0.125,0.1815199014682795,A,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,2024-06-08,J.League,サンフレッチェ広島,アビスパ福岡,1493,1471,22,1492,1490,2,9,2,7,3,0,17,18,1,34,34,0,12,16,13,19,-1,-3,2,0.4583333333333333,0.3214285714285714,0.4285714285714285,0.3571428571428571,0.0714285714285714,0.5,0.5714285714285714,-0.0714285714285714,0.5714285714285714,0.6428571428571429,-0.0714285714285715,0.3703703703703703,0.4232804232804232,-0.0529100529100528,2.492307692307693,1.9894736842105265,0.5028340080971665,22,1,0,0.0529100529100528,0.5028340080971665,8.061148812201443,3,2,1,1,0,1,0,1,-1,1,0,1,1,0,0,6,1545,1.0714285714285714,0.0714285714285714,0.177079830316113,H,32281,0.597111,0.550422,0.818182,12.0,20.0,0.520646,0.464967,0.636364,10.0,20.0,0.0764649999999999,0.08545499999999995,0.18181799999999992,2.0,0.0
1545,2024-06-08,J.League,横浜FC,セレッソ大阪,1490,1518,-28,1496,1498,-2,7,12,-5,2,4,20,13,-7,32,35,-3,14,15,16,14,-2,1,-3,0.36,0.4166666666666667,0.3846153846153846,0.4166666666666667,-0.032051282051282,0.5384615384615384,0.5833333333333334,-0.0448717948717949,0.6153846153846154,0.5833333333333334,0.032051282051282,0.4148148148148148,0.4629629629629629,-0.0481481481481481,2.109375,2.3142857142857145,-0.2049107142857145,28,7,3,0.0481481481481481,0.2049107142857145,11.60061177248677,1,9,-8,0,3,-3,0,3,-3,2,0,2,1,0,0,6,1545,1.1217948717948718,0.0448717948717949,0.1984234307572643,H,31413,0.597097,0.535231,0.727273,12.0,19.0,0.594382,0.5366,0.909091,12.0,19.0,0.002715000000000023,-0.0013689999999999536,-0.18181800000000004,0.0,0.0
1545,2024-06-08,J.League,柏レイソル,東京ヴェルディ,1541,1545,-4,1494,1517,-23,9,10,-1,3,3,6,3,-3,39,49,-10,17,19,14,14,3,5,-2,0.44,0.5172413793103449,0.3076923076923077,0.4666666666666667,-0.1589743589743589,0.6153846153846154,0.6666666666666666,-0.0512820512820512,0.6923076923076923,0.5333333333333333,0.1589743589743589,0.5037037037037037,0.4853128991060025,0.0183908045977011,2.4107142857142856,2.796428571428572,-0.3857142857142861,4,3,10,0.0183908045977011,0.3857142857142861,2.230821018062397,3,7,-4,1,2,-1,0,4,-4,1,0,1,0,0,2,6,1545,1.282051282051282,0.0512820512820512,0.189930953854602,H,31423,0.590926,0.542485,0.818182,10.0,19.0,0.484176,0.433447,0.818182,8.0,19.0,0.10674999999999996,0.10903799999999997,0.0,2.0,0.0
1544,2024-06-07,National Team,ｵｰｽﾄﾗﾘ,日本,1500,1500,0,1500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1544,0.0,0.0,0.0,H,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
