windowNo,roundNo,snapshotDate,league,homeTeam,awayTeam,prediction,actual,correct,confidence,probHome,probDraw,probAway,homeAttackRating,defenseRatingDiff,awayAttackRating,homeAwayDiff,homeRank,awayAwayGoalsAgainstPerMatch,rankDiff,homeHomeElo,homeHomeGoalsPerMatch,absEloDiff,absRankDiff,absPointsDiff,absAttackDiff,balanceScore,homeLast3Points,awayLast3Points,last3PointsDiff,homeLast3Wins,awayLast3Wins,last3WinsDiff,homeUnbeatenStreak,awayUnbeatenStreak,unbeatenStreakDiff,homeLosingStreak,awayLosingStreak,losingStreakDiff
380,1632,2025-05-31,J.League,清水エスパルス,横浜F・マリノス,H,D,False,0.3876613248964407,0.3876613248964407,0.32282810071138446,0.28951057439217515,0.4273504273504273,-0.5676923076923073,0.4232804232804232,-14,9,0.5333333333333333,-6,1484,0.5384615384615384,28,6,9,0.004070004070004,11.41435246235246,1,3,-2,0,1,-1,0,1,-1,2,0,2
381,1632,2025-05-31,J.League,アビスパ福岡,ジェフユナイテッド千葉,H,D,False,0.4808938857267207,0.4808938857267207,0.20585064211749723,0.3132554721557817,0.4663923182441701,0.0,0.3527336860670194,43,12,0.8181818181818182,10,1505,0.6428571428571429,26,10,11,0.1136586321771507,11.622731726435427,4,0,4,1,0,1,2,0,2,0,3,-3
382,1632,2025-05-31,J.League,セレッソ大阪,FC東京,D,D,True,0.5232684221494991,0.2740768142663784,0.5232684221494991,0.20265476358412254,0.5128205128205128,0.0,0.5128205128205128,-44,5,0.4285714285714285,-1,1509,0.7692307692307693,4,1,0,0.0,1.65,9,7,2,3,2,1,3,3,0,0,0,0
383,1632,2025-05-31,J.League,ヴィッセル神戸,鹿島アントラーズ,A,H,False,0.3803437234912753,0.2524316347565049,0.3672246417522202,0.3803437234912753,0.50682261208577,-2.25,0.6552706552706552,-60,18,0.3076923076923077,-17,1505,0.625,120,17,32,0.1484480431848852,46.72968960863698,1,6,-5,0,2,-2,0,0,0,1,1,0
384,1632,2025-05-31,J.League,V・ファーレン長崎,水戸ホーリーホック,H,H,True,0.3892899994069781,0.3892899994069781,0.2809918262351986,0.3297181743578235,0.3898635477582846,0.083076923076923,0.4938271604938271,38,26,0.7692307692307693,-6,1515,0.75,39,6,4,0.1039636127355425,15.187408107162492,1,6,-5,0,2,-2,0,0,0,1,1,0
385,1632,2025-05-31,J.League,ガンバ大阪,東京ヴェルディ,H,D,False,0.40148421295165704,0.40148421295165704,0.2918470979728524,0.30666868907549033,0.5413105413105412,0.0257142857142858,0.4629629629629629,50,7,0.7272727272727273,4,1519,0.7142857142857143,14,4,6,0.0783475783475783,5.920812372812373,3,0,3,1,0,1,1,0,1,0,4,-4
386,1632,2025-05-31,J.League,京都サンガF.C.,柏レイソル,H,A,False,0.4582980171615753,0.4582980171615753,0.27490041621031003,0.2668015666281146,0.4508856682769726,-0.4500000000000002,0.4232804232804232,6,14,0.6666666666666666,-8,1492,0.6428571428571429,23,8,12,0.0276052449965494,10.145521048999308,3,9,-6,1,3,-2,1,3,-2,0,0,0
387,1632,2025-05-31,J.League,ファジアーノ岡山,浦和レッズ,H,D,False,0.4172685556947893,0.4172685556947893,0.28711453320714975,0.29561691109806126,0.3840877914951988,-0.1274999999999999,0.3703703703703703,48,16,0.8571428571428571,-1,1497,0.5,6,1,1,0.0137174211248284,2.3782434842249653,6,4,2,2,1,1,0,1,-1,1,0,1
388,1632,2025-05-31,J.League,サンフレッチェ広島,川崎フロンターレ,A,A,True,0.39454507655860044,0.3198796932990003,0.2855752301423998,0.39454507655860044,0.5629629629629629,0.9240641711229948,0.4663923182441701,41,2,0.6363636363636364,6,1535,0.8181818181818182,53,6,10,0.0965706447187927,20.254126963168357,9,4,5,3,1,2,4,2,2,0,0,0
389,1632,2025-05-31,J.League,名古屋グランパス,町田,A,H,False,0.41990722942733066,0.30708914760562556,0.2730036229670444,0.41990722942733066,0.408684546615581,-0.120242914979757,0.5291005291005291,-12,10,0.75,3,1495,0.5333333333333333,51,3,5,0.120415982484948,18.64813177949294,3,7,-4,1,2,-1,0,5,-5,2,0,2
390,1633,2025-06-06,J.League,FC東京,セレッソ大阪,D,A,False,0.42826853816428534,0.357351576822087,0.42826853816428534,0.21437988501362765,0.5128205128205128,-0.1671428571428572,0.5128205128205128,-45,6,0.3846153846153846,-2,1483,0.5,7,2,2,0.0,2.983428571428571,5,7,-2,1,2,-1,4,4,0,0,0,0
391,1633,2025-06-06,J.League,浦和レッズ,ファジアーノ岡山,H,A,False,0.4010849383077902,0.4010849383077902,0.29001819327031014,0.3088968684218998,0.3703703703703703,0.0248684210526315,0.411522633744856,37,19,0.8571428571428571,-5,1509,0.6363636363636364,13,5,2,0.0411522633744856,5.813204136885423,2,4,-2,0,1,-1,2,1,1,0,0,0
392,1633,2025-06-06,J.League,柏レイソル,京都サンガF.C.,H,A,False,0.4249374892127248,0.4249374892127248,0.2697370192102435,0.305325491577032,0.4232804232804232,0.5793750000000002,0.4186795491143316,15,5,0.5555555555555556,13,1514,0.6,46,13,15,0.0046008741660915,19.466795174833216,9,3,6,3,1,2,4,0,4,0,1,-1
393,1633,2025-06-06,J.League,鹿島アントラーズ,ヴィッセル神戸,A,H,False,0.36125172407162265,0.3264005769509843,0.3123476989773931,0.36125172407162265,0.6267806267806267,2.25,0.50682261208577,51,1,0.7272727272727273,15,1551,0.8461538461538461,94,15,31,0.1199580146948567,37.12399160293897,3,4,-1,1,1,0,0,1,-1,2,0,2
394,1633,2025-06-06,J.League,川崎フロンターレ,サンフレッチェ広島,D,A,False,0.34928672533112304,0.3203888714467468,0.34928672533112304,0.3303244032221305,0.4663923182441701,-0.9240641711229948,0.5333333333333333,-23,9,0.4615384615384615,-6,1502,0.6666666666666666,29,6,9,0.0669410150891632,11.848201037242433,7,6,1,2,2,0,3,0,3,0,1,-1
